id,title,scraped_aisle,category_specific,final_price,original_price,unit,discount,nutriscore,url,scraped_at,all_aisles
121123,Zanetti Grana padano,kaas,"Kaas/Parmezaanse kaas, grano padano, pecorino",4.29,4.29,100 g,,D,https://www.ah.nl/producten/product/wi121123/zanetti-grana-padano,2026-02-24,kaas
466140,AH Gatenkaas blokjes,kaas,Kaas/Kaasblokjes,2.89,2.89,120 g,,D,https://www.ah.nl/producten/product/wi466140/ah-gatenkaas-blokjes,2026-02-24,kaas
579237,AH Gatenkaas blokjes 2-pack,kaas,Kaas/Kaasblokjes,5.49,5.78,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi579237/ah-gatenkaas-blokjes-2-pack,2026-02-24,kaas
239370,AH Kaas vd boerderij belegen 30+ plak,kaas,Kaas/Kaas van de boerderij (plakken),5.18,5.18,ca. 210 g,,D,https://www.ah.nl/producten/product/wi239370/ah-kaas-vd-boerderij-belegen-30-plak,2026-02-24,kaas
474535,AH Goudse Jong 48+ stuk grootverpakking,kaas,Kaas/Jonge kaas (stuk),10.43,10.43,ca. 885 g,,D,https://www.ah.nl/producten/product/wi474535/ah-goudse-jong-48-stuk-grootverpakking,2026-02-24,kaas
572081,AH Roomkaas rode biet geitenkaas,kaas,Kaas/Roomkaas,1.39,1.39,50 g,3 voor 3.00,D,https://www.ah.nl/producten/product/wi572081/ah-roomkaas-rode-biet-geitenkaas,2026-02-24,kaas
572641,Milner Jong 30+ plakken voordeelpak,kaas,Kaas/Jonge kaas (plakken),4.79,4.79,250 g,,D,https://www.ah.nl/producten/product/wi572641/milner-jong-30-plakken-voordeelpak,2026-02-24,kaas
609543,Milner Jong 30+ plakken voordeelpak 2-pack,kaas,Kaas/Jonge kaas (plakken),8.62,9.58,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi609543/milner-jong-30-plakken-voordeelpak-2-pack,2026-02-24,kaas
127496,Old Amsterdam Oud 48+ plakken,kaas,Kaas/Oude kaas (plakken),5.93,5.93,ca. 205 g,,D,https://www.ah.nl/producten/product/wi127496/old-amsterdam-oud-48-plakken,2026-02-24,kaas
188814,Dodoni Orginele Griekse feta 48+,kaas,Kaas/Feta,3.99,3.99,150 g,,E,https://www.ah.nl/producten/product/wi188814/dodoni-orginele-griekse-feta-48,2026-02-24,kaas
224073,AH Zwitserse Gruyere,kaas,"Kaas/Half harde kazen, gruyere, emmentaler",5.54,5.54,ca. 165 g,,D,https://www.ah.nl/producten/product/wi224073/ah-zwitserse-gruyere,2026-02-24,kaas
396969,AH Geitenkaas naturel 50+,kaas,Kaas/Geitenkaas (stuk),2.79,2.79,124 g,,C,https://www.ah.nl/producten/product/wi396969/ah-geitenkaas-naturel-50,2026-02-24,kaas
602561,AH Geitenkaas naturel 50+ 2-pack,kaas,Kaas/Geitenkaas (stuk),5.3,5.58,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi602561/ah-geitenkaas-naturel-50-2-pack,2026-02-24,kaas
575925,Paturain Naturel,kaas,Kaas/Roomkaas,2.59,2.59,150 g,,D,https://www.ah.nl/producten/product/wi575925/paturain-naturel,2026-02-24,kaas
486715,Old Amsterdam Original 48+ geraspt,kaas,Kaas/Geraspte kaas,3.99,3.99,150 g,,D,https://www.ah.nl/producten/product/wi486715/old-amsterdam-original-48-geraspt,2026-02-24,kaas
163817,AH Blue d'Auvergne 50+,kaas,Kaas/Blauwe kaas,3.16,3.16,ca. 170 g,,E,https://www.ah.nl/producten/product/wi163817/ah-blue-d-auvergne-50,2026-02-24,kaas
577132,Heks'nkaas Tomaat basilicum,kaas,Kaas/Roomkaas,2.45,2.45,115 g,3 voor 6.00,D,https://www.ah.nl/producten/product/wi577132/heks-nkaas-tomaat-basilicum,2026-02-24,kaas
582407,AH Clemont blanc 60+,kaas,"Kaas/Rode korst kaas, port salut",2.99,2.99,150 g,3 voor 6.00,D,https://www.ah.nl/producten/product/wi582407/ah-clemont-blanc-60,2026-02-24,kaas
409180,Beemster Extra oud 48+ plakken,kaas,Kaas/Oude kaas (plakken),3.79,3.79,125 g,,D,https://www.ah.nl/producten/product/wi409180/beemster-extra-oud-48-plakken,2026-02-24,kaas
516495,AH Kaas van de boerderij extra belegen 50+,kaas,Kaas/Kaas van de boerderij (plakken),5.49,5.49,ca. 210 g,,E,https://www.ah.nl/producten/product/wi516495/ah-kaas-van-de-boerderij-extra-belegen-50,2026-02-24,kaas
460746,AH Franse roombrie 60+,kaas,"Kaas/Witte korst kaas, brie",1.75,1.75,104 g,,D,https://www.ah.nl/producten/product/wi460746/ah-franse-roombrie-60,2026-02-24,kaas
550417,AH Biologisch Mini buffelmozzarella,kaas,Kaas/Mozzarella,3.05,3.39,280 g,10% korting,D,https://www.ah.nl/producten/product/wi550417/ah-biologisch-mini-buffelmozzarella,2026-02-24,kaas
539534,Emmi Fondü original gvp,kaas,Kaas/Kaasfondue en raclette,7.99,7.99,600 g,,C,https://www.ah.nl/producten/product/wi539534/emmi-fondu-original-gvp,2026-02-24,kaas
197936,AH Geitenkaas belegen 50+ plakken,kaas,Kaas/Geitenkaas (plakken),6.09,6.09,ca. 230 g,,D,https://www.ah.nl/producten/product/wi197936/ah-geitenkaas-belegen-50-plakken,2026-02-24,kaas
602959,AH Geitenkaas belegen 50+ plakken 2-pack,kaas,Kaas/Geitenkaas (plakken),11.57,12.18,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi602959/ah-geitenkaas-belegen-50-plakken-2-pack,2026-02-24,kaas
591936,AH Creamy red cheddar 48+ plakken,kaas,Kaas/Cheddar kaas,2.99,2.99,120 g,,D,https://www.ah.nl/producten/product/wi591936/ah-creamy-red-cheddar-48-plakken,2026-02-24,kaas
540350,Zanetti Stracciatella di burrata,kaas,Kaas/Burrata,3.49,3.49,150 g,,D,https://www.ah.nl/producten/product/wi540350/zanetti-stracciatella-di-burrata,2026-02-24,kaas
51609,AH Zaanlander Jong 48+ stuk,kaas,Kaas/Jonge kaas (stuk),7.52,7.52,ca. 455 g,,D,https://www.ah.nl/producten/product/wi51609/ah-zaanlander-jong-48-stuk,2026-02-24,kaas
602348,AH Zaanlander Jong 48+ stuk 2-pack,kaas,Kaas/Jonge kaas (stuk),14.29,15.04,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi602348/ah-zaanlander-jong-48-stuk-2-pack,2026-02-24,kaas
445343,AH Geitenkaasblokjes jong belegen 50+,kaas,Kaas/Kaasblokjes,3.99,3.99,120 g,,D,https://www.ah.nl/producten/product/wi445343/ah-geitenkaasblokjes-jong-belegen-50,2026-02-24,kaas
595403,AH Jong belegen 20+ rasp,kaas,Kaas/Geraspte kaas,2.99,2.99,150 g,,D,https://www.ah.nl/producten/product/wi595403/ah-jong-belegen-20-rasp,2026-02-24,kaas
238915,AH Biologisch Gorgonzola 55+,kaas,Kaas/Gorgonzola,3.01,3.35,170 g,10% korting,D,https://www.ah.nl/producten/product/wi238915/ah-biologisch-gorgonzola-55,2026-02-24,kaas
513466,AH Franse roquefort,kaas,Kaas/Roquefort,2.89,2.89,150 g,,E,https://www.ah.nl/producten/product/wi513466/ah-franse-roquefort,2026-02-24,kaas
197961,Beemster Jong 48+ plakken,kaas,Kaas/Jonge kaas (plakken),5.52,5.52,ca. 275 g,,D,https://www.ah.nl/producten/product/wi197961/beemster-jong-48-plakken,2026-02-24,kaas
198070,Beemster Oud 30+ plakken,kaas,Kaas/Oude kaas (plakken),5.85,5.85,ca. 220 g,,D,https://www.ah.nl/producten/product/wi198070/beemster-oud-30-plakken,2026-02-24,kaas
550273,AH Rookkaas chili 40+ plakken,kaas,Kaas/Rookkaas (plakken),2.51,2.51,ca. 140 g,,D,https://www.ah.nl/producten/product/wi550273/ah-rookkaas-chili-40-plakken,2026-02-24,kaas
440459,AH Zaanlander Oud 35+ plakken,kaas,Kaas/Oude kaas (plakken),4.19,4.19,ca. 177 g,,D,https://www.ah.nl/producten/product/wi440459/ah-zaanlander-oud-35-plakken,2026-02-24,kaas
602988,AH Zaanlander Oud 35+ plakken 2-pack,kaas,Kaas/Oude kaas (plakken),7.96,8.38,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi602988/ah-zaanlander-oud-35-plakken-2-pack,2026-02-24,kaas
400474,AH Goudse belegen geraspte kaas 48+,kaas,Kaas/Geraspte kaas,3.69,3.69,150 g,,D,https://www.ah.nl/producten/product/wi400474/ah-goudse-belegen-geraspte-kaas-48,2026-02-24,kaas
197926,AH Gevulde brie met kruiden,kaas,"Kaas/Witte korst kaas, brie",3.76,3.76,ca. 215 g,,D,https://www.ah.nl/producten/product/wi197926/ah-gevulde-brie-met-kruiden,2026-02-24,kaas
197953,Beemster Extra belegen 48+ plakken,kaas,Kaas/Extra belegen kaas (plakken),6.1,6.1,ca. 250 g,,D,https://www.ah.nl/producten/product/wi197953/beemster-extra-belegen-48-plakken,2026-02-24,kaas
580604,AH Zaanlander Belegen komijn 48+ plakken,kaas,Kaas/Gekruide kaas (plakken),3.85,3.85,ca. 180 g,,D,https://www.ah.nl/producten/product/wi580604/ah-zaanlander-belegen-komijn-48-plakken,2026-02-24,kaas
550424,AH Verse roomkaas met kruiden,kaas,Kaas/Roomkaas,2.89,2.89,150 g,,D,https://www.ah.nl/producten/product/wi550424/ah-verse-roomkaas-met-kruiden,2026-02-24,kaas
398272,AH Zaanlander Belegen 35+ stuk,kaas,Kaas/Belegen kaas (stuk),6.25,6.25,ca. 315 g,,D,https://www.ah.nl/producten/product/wi398272/ah-zaanlander-belegen-35-stuk,2026-02-24,kaas
602341,AH Zaanlander Zaanlander Belegen 35+ stuk 2-pack,kaas,Kaas/Belegen kaas (stuk),11.87,12.5,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi602341/ah-zaanlander-zaanlander-belegen-35-stuk-2-pack,2026-02-24,kaas
188821,AH Pan pan 20+ plakken,kaas,Kaas/Gekruide kaas (plakken),4.79,4.79,ca. 230 g,,D,https://www.ah.nl/producten/product/wi188821/ah-pan-pan-20-plakken,2026-02-24,kaas
457607,Galbani Di latte di bufala maxi,kaas,Kaas/Mozzarella,4.69,4.69,380 g,,D,https://www.ah.nl/producten/product/wi457607/galbani-di-latte-di-bufala-maxi,2026-02-24,kaas
557021,AH Goudse jong 30+ stuk,kaas,Kaas/Jonge kaas (stuk),6.76,6.76,ca. 440 g,,D,https://www.ah.nl/producten/product/wi557021/ah-goudse-jong-30-stuk,2026-02-24,kaas
602569,AH Goudse jong 30+ stuk 2-pack,kaas,Kaas/Jonge kaas (stuk),12.84,13.52,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi602569/ah-goudse-jong-30-stuk-2-pack,2026-02-24,kaas
1950,Port Salut Franse kaas 50+,kaas,"Kaas/Rode korst kaas, port salut",4.29,4.29,185 g,,D,https://www.ah.nl/producten/product/wi1950/port-salut-franse-kaas-50,2026-02-24,kaas
132259,Zanetti Mozzarella di bufala campana,kaas,Kaas/Mozzarella,3.69,3.69,280 g,,C,https://www.ah.nl/producten/product/wi132259/zanetti-mozzarella-di-bufala-campana,2026-02-24,kaas
460750,Streeckgenoten Schrama extra belegen,kaas,Kaas/Regio west kaas,4.74,4.74,ca. 210 g,,D,https://www.ah.nl/producten/product/wi460750/streeckgenoten-schrama-extra-belegen,2026-02-24,kaas
47131,Arla Apetina white cheese,kaas,Kaas/Witte kaas,2.19,2.19,150 g,,D,https://www.ah.nl/producten/product/wi47131/arla-apetina-white-cheese,2026-02-24,kaas
609345,Arla Apetina white cheese 2-pack,kaas,Kaas/Witte kaas,4.16,4.38,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi609345/arla-apetina-white-cheese-2-pack,2026-02-24,kaas
123123,Zanetti Grana padano,kaas,"Kaas/Parmezaanse kaas, grano padano, pecorino",5.39,5.39,200 g,,D,https://www.ah.nl/producten/product/wi123123/zanetti-grana-padano,2026-02-24,kaas
577130,AH Verse roomkaas met gember,kaas,Kaas/Roomkaas,2.39,2.39,125 g,3 voor 6.00,D,https://www.ah.nl/producten/product/wi577130/ah-verse-roomkaas-met-gember,2026-02-24,kaas
198046,AH Kaas vd boerderij belegen 50+ plak,kaas,Kaas/Kaas van de boerderij (plakken),5.29,5.29,ca. 220 g,,E,https://www.ah.nl/producten/product/wi198046/ah-kaas-vd-boerderij-belegen-50-plak,2026-02-24,kaas
595376,AH Zuivelspread spinazie avocado,kaas,Kaas/Zuivelspread,2.19,2.19,150 g,,C,https://www.ah.nl/producten/product/wi595376/ah-zuivelspread-spinazie-avocado,2026-02-24,kaas; ontbijtgranen-beleg
94766,AH Goudse oud 48+ blokjes,kaas,Kaas/Kaasblokjes,4.69,4.69,200 g,,E,https://www.ah.nl/producten/product/wi94766/ah-goudse-oud-48-blokjes,2026-02-24,kaas
188813,AH Geitenkaas jong belegen 50+ plakken,kaas,Kaas/Geitenkaas (plakken),5.54,5.54,ca. 230 g,,D,https://www.ah.nl/producten/product/wi188813/ah-geitenkaas-jong-belegen-50-plakken,2026-02-24,kaas
602559,AH Geitenkaas jong belegen 50+ plak 2-pack,kaas,Kaas/Geitenkaas (plakken),10.53,11.08,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi602559/ah-geitenkaas-jong-belegen-50-plak-2-pack,2026-02-24,kaas
198059,AH Gatenkaas belegen 45+ plakken,kaas,Kaas/Gatenkaas (plakken),5.19,5.19,ca. 250 g,,D,https://www.ah.nl/producten/product/wi198059/ah-gatenkaas-belegen-45-plakken,2026-02-24,kaas
598023,AH Gatenkaas belegen 45+ plakken 2-pack,kaas,Kaas/Gatenkaas (plakken),9.86,10.38,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi598023/ah-gatenkaas-belegen-45-plakken-2-pack,2026-02-24,kaas
595995,Kerrygold Cream cheese garlic & herb,kaas,Kaas/Roomkaas,2.69,2.69,150 g,,D,https://www.ah.nl/producten/product/wi595995/kerrygold-cream-cheese-garlic-en-herb,2026-02-24,kaas
59688,Président Brie 60+,kaas,"Kaas/Witte korst kaas, brie",4.77,4.77,ca. 220 g,,D,https://www.ah.nl/producten/product/wi59688/president-brie-60,2026-02-24,kaas
367567,AH Goudse kaasblokjes jong komijn 48+,kaas,Kaas/Kaasblokjes,2.89,2.89,120 g,,D,https://www.ah.nl/producten/product/wi367567/ah-goudse-kaasblokjes-jong-komijn-48,2026-02-24,kaas
59671,AH Goudse jong 48+ stuk,kaas,Kaas/Jonge kaas (stuk),6.94,6.94,ca. 450 g,2e gratis,D,https://www.ah.nl/producten/product/wi59671/ah-goudse-jong-48-stuk,2026-02-24,kaas
568748,AH Goudse jong 48+ stuk 2-pack,kaas,Kaas/Jonge kaas (stuk),6.94,13.88,2 stuks,Pakketkorting,,https://www.ah.nl/producten/product/wi568748/ah-goudse-jong-48-stuk-2-pack,2026-02-24,kaas
518778,Philadelphia Extra proteïne,kaas,Kaas/Roomkaas,3.19,3.19,175 g,,C,https://www.ah.nl/producten/product/wi518778/philadelphia-extra-proteine,2026-02-24,kaas
377107,Le Rustique Brie,kaas,"Kaas/Witte korst kaas, brie",3.39,3.39,200 g,,D,https://www.ah.nl/producten/product/wi377107/le-rustique-brie,2026-02-24,kaas
510281,AH Gormas 60+,kaas,Kaas/Gorgonzola,3.59,3.59,150 g,,D,https://www.ah.nl/producten/product/wi510281/ah-gormas-60,2026-02-24,kaas
589412,AH Biologisch Rookkaas 45+ plakken,kaas,Kaas/Rookkaas (plakken),2.4,2.4,ca. 120 g,,E,https://www.ah.nl/producten/product/wi589412/ah-biologisch-rookkaas-45-plakken,2026-02-24,kaas
460739,AH Bleu d'Auvergne kleintje,kaas,Kaas/Blauwe kaas,1.75,1.75,89 g,,E,https://www.ah.nl/producten/product/wi460739/ah-bleu-d-auvergne-kleintje,2026-02-24,kaas
198071,Beemster Belegen 30+ plakken,kaas,Kaas/Belegen kaas (plakken),5.19,5.19,ca. 220 g,,D,https://www.ah.nl/producten/product/wi198071/beemster-belegen-30-plakken,2026-02-24,kaas
549781,Maaslander Belegen 50+ plakken,kaas,Kaas/Belegen kaas (plakken),2.99,2.99,140 g,,D,https://www.ah.nl/producten/product/wi549781/maaslander-belegen-50-plakken,2026-02-24,kaas
572642,Milner Belegen 30+ plakken voordeelpak,kaas,Kaas/Belegen kaas (plakken),5.29,5.29,250 g,,D,https://www.ah.nl/producten/product/wi572642/milner-belegen-30-plakken-voordeelpak,2026-02-24,kaas
609537,Milner Belegen 30+ plakken voordeelpak 2-pack,kaas,Kaas/Belegen kaas (plakken),9.52,10.58,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi609537/milner-belegen-30-plakken-voordeelpak-2-pack,2026-02-24,kaas
469994,Streeckgenoten Trappistenkaas bio jong belegen,kaas,Kaas/Regio zuid kaas,5.37,5.37,ca. 195 g,,D,https://www.ah.nl/producten/product/wi469994/streeckgenoten-trappistenkaas-bio-jong-belegen,2026-02-24,kaas
506122,AH Pecorino romano flakes dop,kaas,"Kaas/Parmezaanse kaas, grano padano, pecorino",3.49,3.49,90 g,,E,https://www.ah.nl/producten/product/wi506122/ah-pecorino-romano-flakes-dop,2026-02-24,kaas
52299,AH Goudse extra belegen 48+ stuk,kaas,Kaas/Extra belegen kaas (stuk),7.99,7.99,ca. 410 g,2e gratis,D,https://www.ah.nl/producten/product/wi52299/ah-goudse-extra-belegen-48-stuk,2026-02-24,kaas
602567,AH Goudse extra belegen 48+ stuk 2-pack,kaas,Kaas/Extra belegen kaas (stuk),7.99,15.98,2 stuks,Pakketkorting,,https://www.ah.nl/producten/product/wi602567/ah-goudse-extra-belegen-48-stuk-2-pack,2026-02-24,kaas
540516,AH Biologisch Cheddar 48+,kaas,"Kaas/Half harde kazen, gruyere, emmentaler",3.68,4.09,ca. 175 g,10% korting,D,https://www.ah.nl/producten/product/wi540516/ah-biologisch-cheddar-48,2026-02-24,kaas
197853,AH Geitenkaas belegen 50+ stuk,kaas,Kaas/Geitenkaas (stuk),8.82,8.82,ca. 340 g,,D,https://www.ah.nl/producten/product/wi197853/ah-geitenkaas-belegen-50-stuk,2026-02-24,kaas
602960,AH Geitenkaas belegen 50+ stuk 2-pack,kaas,Kaas/Geitenkaas (stuk),16.76,17.64,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi602960/ah-geitenkaas-belegen-50-stuk-2-pack,2026-02-24,kaas
213546,Boursin Sjalot & bieslook,kaas,Kaas/Roomkaas,3.79,3.79,150 g,,D,https://www.ah.nl/producten/product/wi213546/boursin-sjalot-en-bieslook,2026-02-24,kaas
580577,AH Zaanlander Belegen komijn 48+ stuk,kaas,"Kaas/Gekruide, gerookte kaas (stuk)",7.71,7.71,ca. 405 g,,D,https://www.ah.nl/producten/product/wi580577/ah-zaanlander-belegen-komijn-48-stuk,2026-02-24,kaas
493801,Streeckgenoten Bio geitenkaas fenegriek 48+ plak,kaas,Kaas/Regio west kaas,6.52,6.52,ca. 235 g,,D,https://www.ah.nl/producten/product/wi493801/streeckgenoten-bio-geitenkaas-fenegriek-48-plak,2026-02-24,kaas
59669,AH Goudse belegen 48+ stuk,kaas,Kaas/Belegen kaas (stuk),7.54,7.54,ca. 425 g,2e gratis,D,https://www.ah.nl/producten/product/wi59669/ah-goudse-belegen-48-stuk,2026-02-24,kaas
602566,AH Goudse belegen 48+ stuk 2-pack,kaas,Kaas/Belegen kaas (stuk),7.54,15.08,2 stuks,Pakketkorting,,https://www.ah.nl/producten/product/wi602566/ah-goudse-belegen-48-stuk-2-pack,2026-02-24,kaas
59674,AH Goudse belegen 48+ plakken,kaas,Kaas/Belegen kaas (plakken),4.9,4.9,ca. 245 g,2e gratis,D,https://www.ah.nl/producten/product/wi59674/ah-goudse-belegen-48-plakken,2026-02-24,kaas
602317,AH Goudse belegen 48+ plakken 2-pack,kaas,Kaas/Belegen kaas (plakken),4.9,9.8,2 stuks,Pakketkorting,,https://www.ah.nl/producten/product/wi602317/ah-goudse-belegen-48-plakken-2-pack,2026-02-24,kaas
143823,AH Excellent Boerenbrie 45+,kaas,"Kaas/Witte korst kaas, brie",4.03,4.03,ca. 165 g,,D,https://www.ah.nl/producten/product/wi143823/ah-excellent-boerenbrie-45,2026-02-24,kaas
320084,AH Zaanlander Jong belegen 35+ stuk,kaas,Kaas/Jong belegen kaas (stuk),6.46,6.46,ca. 340 g,,D,https://www.ah.nl/producten/product/wi320084/ah-zaanlander-jong-belegen-35-stuk,2026-02-24,kaas
602590,AH Zaanlander Jong belegen 35+ stuk 2-pack,kaas,Kaas/Jong belegen kaas (stuk),12.27,12.92,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi602590/ah-zaanlander-jong-belegen-35-stuk-2-pack,2026-02-24,kaas
132209,Chaumes Grand caractere,kaas,"Kaas/Rode korst kaas, port salut",4.69,4.69,150 g,,D,https://www.ah.nl/producten/product/wi132209/chaumes-grand-caractere,2026-02-24,kaas
478231,Zanetti Parmigiano reggiano flakes,kaas,"Kaas/Parmezaanse kaas, grano padano, pecorino",3.59,3.59,100 g,,C,https://www.ah.nl/producten/product/wi478231/zanetti-parmigiano-reggiano-flakes,2026-02-24,kaas
583246,Emmi Fondü cheesedip,kaas,Kaas/Kaasfondue en raclette,2.89,2.89,170 g,,D,https://www.ah.nl/producten/product/wi583246/emmi-fondu-cheesedip,2026-02-24,kaas
104460,AH Cheddar 48+,kaas,"Kaas/Half harde kazen, gruyere, emmentaler",4.51,4.51,ca. 210 g,,D,https://www.ah.nl/producten/product/wi104460/ah-cheddar-48,2026-02-24,kaas
565395,Beemster Signature aged,kaas,"Kaas/Half harde kazen, gruyere, emmentaler",4.99,4.99,200 g,,D,https://www.ah.nl/producten/product/wi565395/beemster-signature-aged,2026-02-24,kaas
195445,Rambol Smeltkaas met noot,kaas,Kaas/Roomkaas,3.19,3.19,125 g,,D,https://www.ah.nl/producten/product/wi195445/rambol-smeltkaas-met-noot,2026-02-24,kaas
207767,AH Leidse kanter 40+ plakken,kaas,Kaas/Gekruide kaas (plakken),5.39,5.39,ca. 220 g,,E,https://www.ah.nl/producten/product/wi207767/ah-leidse-kanter-40-plakken,2026-02-24,kaas
567512,Emmi Fondü without alcohol,kaas,Kaas/Kaasfondue en raclette,5.99,5.99,375 g,,D,https://www.ah.nl/producten/product/wi567512/emmi-fondu-without-alcohol,2026-02-24,kaas
602297,Kaazanova Roomkaasdip spicy,kaas,Kaas/Roomkaas,2.99,2.99,175 g,,E,https://www.ah.nl/producten/product/wi602297/kaazanova-roomkaasdip-spicy,2026-02-24,kaas
492764,Leerdammer Gatenkaas 45+ plakken,kaas,Kaas/Gatenkaas (plakken),4.59,4.59,ca. 210 g,,D,https://www.ah.nl/producten/product/wi492764/leerdammer-gatenkaas-45-plakken,2026-02-24,kaas
396970,AH Geitenkaas honing 40+,kaas,Kaas/Geitenkaas (stuk),2.79,2.79,124 g,,C,https://www.ah.nl/producten/product/wi396970/ah-geitenkaas-honing-40,2026-02-24,kaas
603277,AH Geitenkaas honing 40+ 2-pack,kaas,Kaas/Geitenkaas (stuk),5.3,5.58,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi603277/ah-geitenkaas-honing-40-2-pack,2026-02-24,kaas
444965,AH Excellent Comté stuk,kaas,"Kaas/Half harde kazen, gruyere, emmentaler",6.69,6.69,200 g,,D,https://www.ah.nl/producten/product/wi444965/ah-excellent-comte-stuk,2026-02-24,kaas
589888,Old Amsterdam Original 48+ plakken,kaas,Kaas/Oude kaas (plakken),2.99,2.99,100 g,,D,https://www.ah.nl/producten/product/wi589888/old-amsterdam-original-48-plakken,2026-02-24,kaas
59701,Rambol Hele noot 55+,kaas,"Kaas/Half harde kazen, gruyere, emmentaler",3.19,3.19,ca. 125 g,,D,https://www.ah.nl/producten/product/wi59701/rambol-hele-noot-55,2026-02-24,kaas
483437,AH Zaanlander Extra belegen 35+ plakken flinterdun,kaas,Kaas/Extra belegen kaas (plakken),3.59,3.59,ca. 141 g,,D,https://www.ah.nl/producten/product/wi483437/ah-zaanlander-extra-belegen-35-plakken-flinterdun,2026-02-24,kaas
598047,AH Excellent Extra belegen 35+ plak flinterdun 2-pack,kaas,Kaas/Extra belegen kaas (plakken),6.82,7.18,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi598047/ah-excellent-extra-belegen-35-plak-flinterdun-2-pack,2026-02-24,kaas
595457,Eru Zuivelkuipje naturel,kaas,Kaas/Zuivelspread,2.59,2.59,200 g,,D,https://www.ah.nl/producten/product/wi595457/eru-zuivelkuipje-naturel,2026-02-24,kaas; ontbijtgranen-beleg
47365,AH Geitenkaas oud 50+ plakken,kaas,Kaas/Geitenkaas (plakken),6.12,6.12,ca. 210 g,,D,https://www.ah.nl/producten/product/wi47365/ah-geitenkaas-oud-50-plakken,2026-02-24,kaas
59684,AH Excellent Roquefort 52+,kaas,Kaas/Roquefort,3.99,3.99,ca. 140 g,,E,https://www.ah.nl/producten/product/wi59684/ah-excellent-roquefort-52,2026-02-24,kaas
185804,AH Biologisch Belegen 50+ plakken,kaas,Kaas/Belegen kaas (plakken),3.69,3.69,190 g,,D,https://www.ah.nl/producten/product/wi185804/ah-biologisch-belegen-50-plakken,2026-02-24,kaas
595994,Kerrygold Cream cheese natural,kaas,Kaas/Roomkaas,2.69,2.69,150 g,,D,https://www.ah.nl/producten/product/wi595994/kerrygold-cream-cheese-natural,2026-02-24,kaas
565396,Beemster Signature extra aged,kaas,"Kaas/Half harde kazen, gruyere, emmentaler",4.99,4.99,175 g,,D,https://www.ah.nl/producten/product/wi565396/beemster-signature-extra-aged,2026-02-24,kaas
197958,AH Kaas vd boerderij extra belegen 50+ stuk,kaas,Kaas/Kaas van de boerderij (stuk),9.75,9.75,ca. 405 g,,E,https://www.ah.nl/producten/product/wi197958/ah-kaas-vd-boerderij-extra-belegen-50-stuk,2026-02-24,kaas
557028,AH Goudse fenegriek 50+ plakken kleintje,kaas,Kaas/Belegen kaas (plakken),2.3,2.3,ca. 100 g,,D,https://www.ah.nl/producten/product/wi557028/ah-goudse-fenegriek-50-plakken-kleintje,2026-02-24,kaas
59691,AH Kernhem 60+,kaas,"Kaas/Rode korst kaas, port salut",4.19,4.19,ca. 180 g,,D,https://www.ah.nl/producten/product/wi59691/ah-kernhem-60,2026-02-24,kaas
384976,Zanetti Mozzarella di bufala campana,kaas,Kaas/Mozzarella,4.99,4.99,500 g,,C,https://www.ah.nl/producten/product/wi384976/zanetti-mozzarella-di-bufala-campana,2026-02-24,kaas
505929,Streeckgenoten Mathijssen truffelkaas,kaas,Kaas/Regio zuid kaas,4.79,4.79,ca. 200 g,,D,https://www.ah.nl/producten/product/wi505929/streeckgenoten-mathijssen-truffelkaas,2026-02-24,kaas
104398,AH Goudse extra belegen 48+ plakken,kaas,Kaas/Extra belegen kaas (plakken),5.05,5.05,ca. 235 g,2e gratis,D,https://www.ah.nl/producten/product/wi104398/ah-goudse-extra-belegen-48-plakken,2026-02-24,kaas
188811,AH Hollandse schapenkaas 50+ stuk,kaas,Kaas/Schapenkaas (stuk),6.99,6.99,ca. 295 g,,D,https://www.ah.nl/producten/product/wi188811/ah-hollandse-schapenkaas-50-stuk,2026-02-24,kaas
51251,AH Zaanlander Oud 48+ stuk,kaas,Kaas/Oude kaas (stuk),12.68,12.68,ca. 525 g,,E,https://www.ah.nl/producten/product/wi51251/ah-zaanlander-oud-48-stuk,2026-02-24,kaas
564914,AH Zaanlander Oud 48+ stuk 2-pack,kaas,Kaas/Oude kaas (stuk),24.09,25.36,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi564914/ah-zaanlander-oud-48-stuk-2-pack,2026-02-24,kaas
