id,title,scraped_aisle,category_specific,final_price,original_price,unit,discount,nutriscore,url,scraped_at,all_aisles
229807,Lay's Bugles nacho cheese,borrel-chips-snacks,"Borrel, chips, snacks/Vormpjes chips",2.19,2.19,125 g,2 voor 2.99,D,https://www.ah.nl/producten/product/wi229807/lay-s-bugles-nacho-cheese,2026-02-14,borrel-chips-snacks
449006,AH Tortilla chips naturel,borrel-chips-snacks,"Borrel, chips, snacks/Tortilla chips",0.79,0.79,200 g,,C,https://www.ah.nl/producten/product/wi449006/ah-tortilla-chips-naturel,2026-02-14,borrel-chips-snacks
436453,Doritos Nacho cheese,borrel-chips-snacks,"Borrel, chips, snacks/Tortilla chips",2.99,2.99,272 g,,C,https://www.ah.nl/producten/product/wi436453/doritos-nacho-cheese,2026-02-14,borrel-chips-snacks
600438,Doritos Nacho cheese 2-pack,borrel-chips-snacks,"Borrel, chips, snacks/Tortilla chips",5.38,5.98,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi600438/doritos-nacho-cheese-2-pack,2026-02-14,borrel-chips-snacks
217288,AH Eiersalade met bieslook,borrel-chips-snacks,"Borrel, chips, snacks/Eiersalades (beleg)",2.39,2.39,150 g,3 VOOR 5.99,D,https://www.ah.nl/producten/product/wi217288/ah-eiersalade-met-bieslook,2026-02-14,borrel-chips-snacks
598105,AH Eiersalade met bieslook 2-pack,borrel-chips-snacks,"Borrel, chips, snacks/Eiersalades (beleg)",4.54,4.78,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi598105/ah-eiersalade-met-bieslook-2-pack,2026-02-14,borrel-chips-snacks
480505,AH Borreltoast zeezout,borrel-chips-snacks,"Borrel, chips, snacks/Luxe toast",2.39,2.39,125 g,2 voor 4.00,D,https://www.ah.nl/producten/product/wi480505/ah-borreltoast-zeezout,2026-02-14,borrel-chips-snacks
170914,AH Ei salade,borrel-chips-snacks,"Borrel, chips, snacks/Eiersalades (beleg)",1.69,1.69,300 g,,C,https://www.ah.nl/producten/product/wi170914/ah-ei-salade,2026-02-14,borrel-chips-snacks
448430,Bolletje Zoute pepsels,borrel-chips-snacks,"Borrel, chips, snacks/Pretzels",1.29,1.29,180 g,,E,https://www.ah.nl/producten/product/wi448430/bolletje-zoute-pepsels,2026-02-14,borrel-chips-snacks
217335,AH Groene olijven met knoflook,borrel-chips-snacks,"Borrel, chips, snacks/Verse olijven",2.29,2.29,130 g,3 VOOR 5.99,D,https://www.ah.nl/producten/product/wi217335/ah-groene-olijven-met-knoflook,2026-02-14,borrel-chips-snacks; pasta-rijst-wereldkeuken
567459,AH Groene olijven met knoflook 3-pack,borrel-chips-snacks,"Borrel, chips, snacks/Verse olijven",6.53,6.87,3 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi567459/ah-groene-olijven-met-knoflook-3-pack,2026-02-14,borrel-chips-snacks; pasta-rijst-wereldkeuken
460618,AH Terra Notenmix ongebrand,borrel-chips-snacks,"Borrel, chips, snacks/Notenmix",6.99,6.99,500 g,,,https://www.ah.nl/producten/product/wi460618/ah-terra-notenmix-ongebrand,2026-02-14,borrel-chips-snacks
211716,Johma Ei salade,borrel-chips-snacks,"Borrel, chips, snacks/Eiersalades (beleg)",2.99,2.99,175 g,,D,https://www.ah.nl/producten/product/wi211716/johma-ei-salade,2026-02-14,borrel-chips-snacks
191601,AH Nacho chips naturel,borrel-chips-snacks,"Borrel, chips, snacks/Tortilla chips (naturel)",1.29,1.29,200 g,,C,https://www.ah.nl/producten/product/wi191601/ah-nacho-chips-naturel,2026-02-14,borrel-chips-snacks; pasta-rijst-wereldkeuken
526750,Jimmy's Popcorn sweet & salt,borrel-chips-snacks,"Borrel, chips, snacks/Popcorn",1.99,1.99,100 g,,E,https://www.ah.nl/producten/product/wi526750/jimmy-s-popcorn-sweet-en-salt,2026-02-14,borrel-chips-snacks
477621,Duyvis Borrelnootjes provencale,borrel-chips-snacks,"Borrel, chips, snacks/Borrel noten",2.99,2.99,275 g,,D,https://www.ah.nl/producten/product/wi477621/duyvis-borrelnootjes-provencale,2026-02-14,borrel-chips-snacks
582886,AH Cashewnoten ongezouten,borrel-chips-snacks,"Borrel, chips, snacks/Cashewnoten",3.75,3.75,250 g,,B,https://www.ah.nl/producten/product/wi582886/ah-cashewnoten-ongezouten,2026-02-14,borrel-chips-snacks
397901,AH Terra Ongebrande pecannoten,borrel-chips-snacks,"Borrel, chips, snacks/Pecannoten",4.39,4.39,200 g,,B,https://www.ah.nl/producten/product/wi397901/ah-terra-ongebrande-pecannoten,2026-02-14,borrel-chips-snacks
457645,Lay's Oven baked naturel,borrel-chips-snacks,"Borrel, chips, snacks/Chips minder vet, zout",2.29,2.29,150 g,2 voor 3.49,C,https://www.ah.nl/producten/product/wi457645/lay-s-oven-baked-naturel,2026-02-14,borrel-chips-snacks
526745,Cheetos Nibb-it rings,borrel-chips-snacks,"Borrel, chips, snacks/Smaakvarianten chips",2.79,2.79,150 g,,E,https://www.ah.nl/producten/product/wi526745/cheetos-nibb-it-rings,2026-02-14,borrel-chips-snacks
196226,Chio Heartbreakers classic,borrel-chips-snacks,"Borrel, chips, snacks/Naturel chips",1.99,1.99,125 g,,D,https://www.ah.nl/producten/product/wi196226/chio-heartbreakers-classic,2026-02-14,borrel-chips-snacks
553924,Croky Paprika,borrel-chips-snacks,"Borrel, chips, snacks/Paprika chips",2.69,2.69,300 g,,D,https://www.ah.nl/producten/product/wi553924/croky-paprika,2026-02-14,borrel-chips-snacks
217287,AH Spaanse fuet,borrel-chips-snacks,"Borrel, chips, snacks/Borrelhapjes met vlees",2.59,2.59,70 g,3 VOOR 5.99,E,https://www.ah.nl/producten/product/wi217287/ah-spaanse-fuet,2026-02-14,borrel-chips-snacks
597808,AH Spaanse fuet 2-pack,borrel-chips-snacks,"Borrel, chips, snacks/Borrelhapjes met vlees",4.92,5.18,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi597808/ah-spaanse-fuet-2-pack,2026-02-14,borrel-chips-snacks
442595,Doritos Sweet chilli pepper,borrel-chips-snacks,"Borrel, chips, snacks/Tortilla chips",2.99,2.99,272 g,,C,https://www.ah.nl/producten/product/wi442595/doritos-sweet-chilli-pepper,2026-02-14,borrel-chips-snacks
387615,Cheetos Nibb-it sticks,borrel-chips-snacks,"Borrel, chips, snacks/Vormpjes chips",2.19,2.19,110 g,2 voor 2.99,D,https://www.ah.nl/producten/product/wi387615/cheetos-nibb-it-sticks,2026-02-14,borrel-chips-snacks
160917,AH Pasta Pestosaus,borrel-chips-snacks,"Borrel, chips, snacks/Pesto (vers)",2.49,2.49,125 g,,E,https://www.ah.nl/producten/product/wi160917/ah-pasta-pestosaus,2026-02-14,borrel-chips-snacks; pasta-rijst-wereldkeuken
598377,AH Pestosaus groen 2-pack,borrel-chips-snacks,"Borrel, chips, snacks/Pesto (vers)",4.73,4.98,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi598377/ah-pestosaus-groen-2-pack,2026-02-14,borrel-chips-snacks; pasta-rijst-wereldkeuken
217296,AH Pestospread,borrel-chips-snacks,"Borrel, chips, snacks/Pesto (vers)",2.19,2.19,80 g,3 VOOR 5.99,E,https://www.ah.nl/producten/product/wi217296/ah-pestospread,2026-02-14,borrel-chips-snacks; pasta-rijst-wereldkeuken
602582,AH Pestospread 2-pack,borrel-chips-snacks,"Borrel, chips, snacks/Pesto (vers)",4.16,4.38,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi602582/ah-pestospread-2-pack,2026-02-14,borrel-chips-snacks; pasta-rijst-wereldkeuken
217330,AH Groene olijven met basilicum,borrel-chips-snacks,"Borrel, chips, snacks/Verse olijven",2.29,2.29,130 g,3 VOOR 5.99,D,https://www.ah.nl/producten/product/wi217330/ah-groene-olijven-met-basilicum,2026-02-14,borrel-chips-snacks; pasta-rijst-wereldkeuken
233277,Pringles Paprika,borrel-chips-snacks,"Borrel, chips, snacks/Paprika chips",1.75,2.69,165 g,VOOR 1.75,D,https://www.ah.nl/producten/product/wi233277/pringles-paprika,2026-02-14,borrel-chips-snacks
572070,AH Sweet peppers roomkaas,borrel-chips-snacks,"Borrel, chips, snacks/Borrelhapjes met kaas",3.39,3.39,120 g,3 VOOR 5.99,D,https://www.ah.nl/producten/product/wi572070/ah-sweet-peppers-roomkaas,2026-02-14,borrel-chips-snacks
183248,AH Geroosterde pijnboompitten,borrel-chips-snacks,"Borrel, chips, snacks/Pijnboompitten",1.99,1.99,30 g,,B,https://www.ah.nl/producten/product/wi183248/ah-geroosterde-pijnboompitten,2026-02-14,borrel-chips-snacks; soepen-sauzen-kruiden-olie
579111,AH Geroosterde pijnboompitten 2-pack,borrel-chips-snacks,"Soepen, sauzen, kruiden, olie/Soepmixen",3.78,3.98,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi579111/ah-geroosterde-pijnboompitten-2-pack,2026-02-14,borrel-chips-snacks; soepen-sauzen-kruiden-olie
63230,Grand' Italia Pesto alla Genovese,borrel-chips-snacks,"Borrel, chips, snacks/Pesto in pot",2.99,2.99,185 g,,E,https://www.ah.nl/producten/product/wi63230/grand-italia-pesto-alla-genovese,2026-02-14,borrel-chips-snacks; pasta-rijst-wereldkeuken
426102,AH Notenmix ongezouten,borrel-chips-snacks,"Borrel, chips, snacks/Notenmix",2.89,2.89,200 g,,A,https://www.ah.nl/producten/product/wi426102/ah-notenmix-ongezouten,2026-02-14,borrel-chips-snacks
506602,Lay's Hamka's original,borrel-chips-snacks,"Borrel, chips, snacks/Vormpjes chips",2.09,2.09,125 g,2 voor 2.99,D,https://www.ah.nl/producten/product/wi506602/lay-s-hamka-s-original,2026-02-14,borrel-chips-snacks
526379,Lay's Cheese onion,borrel-chips-snacks,"Borrel, chips, snacks/Smaakvarianten chips",2.19,2.19,200 g,,C,https://www.ah.nl/producten/product/wi526379/lay-s-cheese-onion,2026-02-14,borrel-chips-snacks
129552,AH Chorizo,borrel-chips-snacks,"Borrel, chips, snacks/Chorizo worst",2.99,2.99,250 g,,E,https://www.ah.nl/producten/product/wi129552/ah-chorizo,2026-02-14,borrel-chips-snacks
376545,AH Ei salade,borrel-chips-snacks,"Borrel, chips, snacks/Eiersalades (beleg)",2.69,2.69,175 g,2 voor 3.75,D,https://www.ah.nl/producten/product/wi376545/ah-ei-salade,2026-02-14,borrel-chips-snacks
590391,AH Ei salade 4-pack,borrel-chips-snacks,"Borrel, chips, snacks/Eiersalades (beleg)",7.5,10.76,4 stuks,Pakketkorting,,https://www.ah.nl/producten/product/wi590391/ah-ei-salade-4-pack,2026-02-14,borrel-chips-snacks
217289,AH Kip kerrie salade,borrel-chips-snacks,"Borrel, chips, snacks/Kipsalades (beleg)",2.39,2.39,150 g,3 VOOR 5.99,D,https://www.ah.nl/producten/product/wi217289/ah-kip-kerrie-salade,2026-02-14,borrel-chips-snacks
598109,AH Excellent Kip kerrie salade 2-pack,borrel-chips-snacks,"Borrel, chips, snacks/Kipsalades (beleg)",4.54,4.78,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi598109/ah-excellent-kip-kerrie-salade-2-pack,2026-02-14,borrel-chips-snacks
578189,AH Borrelnoten cocktail,borrel-chips-snacks,"Borrel, chips, snacks/Borrel noten",1.89,1.89,500 g,,D,https://www.ah.nl/producten/product/wi578189/ah-borrelnoten-cocktail,2026-02-14,borrel-chips-snacks
217304,AH Serranohamrolletjes met roomkaas,borrel-chips-snacks,"Borrel, chips, snacks/Borrelhapjes met vlees",3.39,3.39,85 g,3 VOOR 5.99,E,https://www.ah.nl/producten/product/wi217304/ah-serranohamrolletjes-met-roomkaas,2026-02-14,borrel-chips-snacks
597809,AH Serranohamrolletjes roomkaas 2-pack,borrel-chips-snacks,"Borrel, chips, snacks/Borrelhapjes met vlees",6.44,6.78,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi597809/ah-serranohamrolletjes-roomkaas-2-pack,2026-02-14,borrel-chips-snacks
233288,Proper Sweet & salty popcorn,borrel-chips-snacks,"Borrel, chips, snacks/Popcorn",2.49,2.49,90 g,,C,https://www.ah.nl/producten/product/wi233288/proper-sweet-en-salty-popcorn,2026-02-14,borrel-chips-snacks
193683,Chio Pom-bär original,borrel-chips-snacks,"Borrel, chips, snacks/Naturel chips",1.79,1.79,90 g,,D,https://www.ah.nl/producten/product/wi193683/chio-pom-bar-original,2026-02-14,borrel-chips-snacks
457430,Lay's Wokkels paprika,borrel-chips-snacks,"Borrel, chips, snacks/Vormpjes chips",2.29,2.29,100 g,2 voor 2.99,D,https://www.ah.nl/producten/product/wi457430/lay-s-wokkels-paprika,2026-02-14,borrel-chips-snacks
448463,AH Mini friet naturel,borrel-chips-snacks,"Borrel, chips, snacks/Naturel chips",0.99,0.99,150 g,,D,https://www.ah.nl/producten/product/wi448463/ah-mini-friet-naturel,2026-02-14,borrel-chips-snacks
460465,AH Terra Walnoten ongebrand,borrel-chips-snacks,"Borrel, chips, snacks/Walnoten",7.19,7.19,500 g,,A,https://www.ah.nl/producten/product/wi460465/ah-terra-walnoten-ongebrand,2026-02-14,borrel-chips-snacks
457477,Cheetos Chipito kaas,borrel-chips-snacks,"Borrel, chips, snacks/Vormpjes chips",2.69,2.69,170 g,,D,https://www.ah.nl/producten/product/wi457477/cheetos-chipito-kaas,2026-02-14,borrel-chips-snacks
238764,Croky Partymix,borrel-chips-snacks,"Borrel, chips, snacks/Uitdeelzakjes chips",2.29,2.29,6 x 30 g,,D,https://www.ah.nl/producten/product/wi238764/croky-partymix,2026-02-14,borrel-chips-snacks
477623,Duyvis Tijgernootjes bacon kaas,borrel-chips-snacks,"Borrel, chips, snacks/Borrel noten",3.29,3.29,275 g,,E,https://www.ah.nl/producten/product/wi477623/duyvis-tijgernootjes-bacon-kaas,2026-02-14,borrel-chips-snacks
217278,AH Aioli,borrel-chips-snacks,"Borrel, chips, snacks/Aioli",2.39,2.39,175 g,3 VOOR 5.99,E,https://www.ah.nl/producten/product/wi217278/ah-aioli,2026-02-14,borrel-chips-snacks; soepen-sauzen-kruiden-olie
526378,Lay's Bolognese,borrel-chips-snacks,"Borrel, chips, snacks/Smaakvarianten chips",2.19,2.19,200 g,,C,https://www.ah.nl/producten/product/wi526378/lay-s-bolognese,2026-02-14,borrel-chips-snacks
413639,Johma Gevuld eitje salade,borrel-chips-snacks,"Borrel, chips, snacks/Eiersalades (beleg)",3.25,3.25,175 g,,D,https://www.ah.nl/producten/product/wi413639/johma-gevuld-eitje-salade,2026-02-14,borrel-chips-snacks
559302,AH Macadamiamix gezouten,borrel-chips-snacks,"Borrel, chips, snacks/Macadamianoten",2.49,2.49,100 g,,C,https://www.ah.nl/producten/product/wi559302/ah-macadamiamix-gezouten,2026-02-14,borrel-chips-snacks
167334,Lay's Sensations red sweet paprika,borrel-chips-snacks,"Borrel, chips, snacks/Luxe chips",2.49,2.49,150 g,,C,https://www.ah.nl/producten/product/wi167334/lay-s-sensations-red-sweet-paprika,2026-02-14,borrel-chips-snacks
591420,Lay's Sensations Red Sweet Paprika 2-pack,borrel-chips-snacks,"Borrel, chips, snacks/Luxe chips",4.48,4.98,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi591420/lay-s-sensations-red-sweet-paprika-2-pack,2026-02-14,borrel-chips-snacks
475409,Bifi The original 7-pack family pack,borrel-chips-snacks,"Borrel, chips, snacks/Droge worst - snacks",3.69,3.69,7 x 20 g,,E,https://www.ah.nl/producten/product/wi475409/bifi-the-original-7-pack-family-pack,2026-02-14,borrel-chips-snacks
589379,Bifi The Original 14-pack family pack,borrel-chips-snacks,"Borrel, chips, snacks/Droge worst - snacks",6.64,7.38,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi589379/bifi-the-original-14-pack-family-pack,2026-02-14,borrel-chips-snacks
526359,Croky Bolognese voordeel pack,borrel-chips-snacks,"Borrel, chips, snacks/Smaakvarianten chips",2.69,2.69,300 g,,D,https://www.ah.nl/producten/product/wi526359/croky-bolognese-voordeel-pack,2026-02-14,borrel-chips-snacks
467592,AH Pinda's gezouten,borrel-chips-snacks,"Borrel, chips, snacks/Pinda's",0.89,0.89,250 g,,A,https://www.ah.nl/producten/product/wi467592/ah-pinda-s-gezouten,2026-02-14,borrel-chips-snacks
135674,AH Magnetron Popcorn Zout,borrel-chips-snacks,"Borrel, chips, snacks/Popcorn",1.99,1.99,270 g,,D,https://www.ah.nl/producten/product/wi135674/ah-magnetron-popcorn-zout,2026-02-14,borrel-chips-snacks
579451,AH Magnetron Popcorn Zout 2-pack,borrel-chips-snacks,"Borrel, chips, snacks/Popcorn",3.78,3.98,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi579451/ah-magnetron-popcorn-zout-2-pack,2026-02-14,borrel-chips-snacks
448456,AH Ribbelchips bolognese,borrel-chips-snacks,"Borrel, chips, snacks/Smaakvarianten chips",1.35,1.35,250 g,,D,https://www.ah.nl/producten/product/wi448456/ah-ribbelchips-bolognese,2026-02-14,borrel-chips-snacks
574284,AH Popcorn zoet,borrel-chips-snacks,"Borrel, chips, snacks/Popcorn",0.99,0.99,200 g,,D,https://www.ah.nl/producten/product/wi574284/ah-popcorn-zoet,2026-02-14,borrel-chips-snacks
143673,Tuc paprika,borrel-chips-snacks,"Borrel, chips, snacks/Zoute sticks",1.35,1.35,100 g,,E,https://www.ah.nl/producten/product/wi143673/tuc-paprika,2026-02-14,borrel-chips-snacks
600583,Tuc Paprika Crackers 2-pack,borrel-chips-snacks,"Borrel, chips, snacks/Zoute sticks",2.56,2.7,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi600583/tuc-paprika-crackers-2-pack,2026-02-14,borrel-chips-snacks
517294,AH Notenmix ongezouten,borrel-chips-snacks,"Borrel, chips, snacks/Notenmix",6.99,6.99,500 g,,A,https://www.ah.nl/producten/product/wi517294/ah-notenmix-ongezouten,2026-02-14,borrel-chips-snacks
211717,Johma Kip-kerrie salade,borrel-chips-snacks,"Borrel, chips, snacks/Kipsalades (beleg)",2.99,2.99,175 g,,D,https://www.ah.nl/producten/product/wi211717/johma-kip-kerrie-salade,2026-02-14,borrel-chips-snacks
574348,Lay's Max red sweet chili,borrel-chips-snacks,"Borrel, chips, snacks/Smaakvarianten chips",2.49,2.49,185 g,,C,https://www.ah.nl/producten/product/wi574348/lay-s-max-red-sweet-chili,2026-02-14,borrel-chips-snacks
170654,AH Pesto rosso,borrel-chips-snacks,"Borrel, chips, snacks/Pesto in pot",1.15,1.15,190 g,,D,https://www.ah.nl/producten/product/wi170654/ah-pesto-rosso,2026-02-14,borrel-chips-snacks; pasta-rijst-wereldkeuken
526384,Lay's Cheese onion value pack,borrel-chips-snacks,"Borrel, chips, snacks/Smaakvarianten chips",2.65,2.65,300 g,,C,https://www.ah.nl/producten/product/wi526384/lay-s-cheese-onion-value-pack,2026-02-14,borrel-chips-snacks
526376,Lay's Patatje joppie,borrel-chips-snacks,"Borrel, chips, snacks/Smaakvarianten chips",1.99,1.99,200 g,,C,https://www.ah.nl/producten/product/wi526376/lay-s-patatje-joppie,2026-02-14,borrel-chips-snacks
582887,AH Cashewnoten gezouten,borrel-chips-snacks,"Borrel, chips, snacks/Cashewnoten",3.75,3.75,250 g,,C,https://www.ah.nl/producten/product/wi582887/ah-cashewnoten-gezouten,2026-02-14,borrel-chips-snacks
217349,AH Grillworst,borrel-chips-snacks,"Borrel, chips, snacks/Borrelhapjes met vlees",2.39,2.39,140 g,3 VOOR 5.99,D,https://www.ah.nl/producten/product/wi217349/ah-grillworst,2026-02-14,borrel-chips-snacks
231529,AH Mascarpone chili dip,borrel-chips-snacks,"Borrel, chips, snacks/Dipsaus (vers)",2.49,2.49,110 g,3 VOOR 5.99,E,https://www.ah.nl/producten/product/wi231529/ah-mascarpone-chili-dip,2026-02-14,borrel-chips-snacks; soepen-sauzen-kruiden-olie
517348,AH Cranberry notenmix ongezouten,borrel-chips-snacks,"Borrel, chips, snacks/Notenmix",5.89,5.89,500 g,,B,https://www.ah.nl/producten/product/wi517348/ah-cranberry-notenmix-ongezouten,2026-02-14,borrel-chips-snacks
114554,AH Pesto alla genovese,borrel-chips-snacks,"Borrel, chips, snacks/Pesto in pot",1.99,1.99,2 x 90 g,,D,https://www.ah.nl/producten/product/wi114554/ah-pesto-alla-genovese,2026-02-14,borrel-chips-snacks; pasta-rijst-wereldkeuken
578604,AH Pesto alla genovese 2-pack,borrel-chips-snacks,"Borrel, chips, snacks/Pesto in pot",3.78,3.98,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi578604/ah-pesto-alla-genovese-2-pack,2026-02-14,borrel-chips-snacks; pasta-rijst-wereldkeuken
516972,Doritos Cool American,borrel-chips-snacks,"Borrel, chips, snacks/Tortilla chips",2.19,2.19,170 g,2 voor 3.49,C,https://www.ah.nl/producten/product/wi516972/doritos-cool-american,2026-02-14,borrel-chips-snacks
164269,Bolletje Pinda pepsels,borrel-chips-snacks,"Borrel, chips, snacks/Pretzels",1.29,1.29,115 g,,E,https://www.ah.nl/producten/product/wi164269/bolletje-pinda-pepsels,2026-02-14,borrel-chips-snacks
474798,AH Kaas pesto dip,borrel-chips-snacks,"Borrel, chips, snacks/Pesto (vers)",2.79,2.79,90 g,3 VOOR 5.99,D,https://www.ah.nl/producten/product/wi474798/ah-kaas-pesto-dip,2026-02-14,borrel-chips-snacks; pasta-rijst-wereldkeuken
598177,AH Kaas pesto dip 2-pack,borrel-chips-snacks,"Borrel, chips, snacks/Pesto (vers)",5.3,5.58,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi598177/ah-kaas-pesto-dip-2-pack,2026-02-14,borrel-chips-snacks; pasta-rijst-wereldkeuken
553808,AH Party dip,borrel-chips-snacks,"Borrel, chips, snacks/Dipsaus (vers)",1.75,1.75,193 g,,,https://www.ah.nl/producten/product/wi553808/ah-party-dip,2026-02-14,borrel-chips-snacks; soepen-sauzen-kruiden-olie
167332,Lay's Sensations Mexican peppers & cream,borrel-chips-snacks,"Borrel, chips, snacks/Luxe chips",2.49,2.49,150 g,,C,https://www.ah.nl/producten/product/wi167332/lay-s-sensations-mexican-peppers-en-cream,2026-02-14,borrel-chips-snacks
526751,Jimmy's Popcorn salted,borrel-chips-snacks,"Borrel, chips, snacks/Popcorn",1.99,1.99,80 g,,E,https://www.ah.nl/producten/product/wi526751/jimmy-s-popcorn-salted,2026-02-14,borrel-chips-snacks
212501,AH Picos naturel,borrel-chips-snacks,"Borrel, chips, snacks/Luxe toast",2.09,2.09,150 g,2 voor 4.00,D,https://www.ah.nl/producten/product/wi212501/ah-picos-naturel,2026-02-14,borrel-chips-snacks
578187,AH Zoute sticks,borrel-chips-snacks,"Borrel, chips, snacks/Pretzels",0.55,0.55,250 g,,D,https://www.ah.nl/producten/product/wi578187/ah-zoute-sticks,2026-02-14,borrel-chips-snacks
520109,AH Ongezouten hazelnoten,borrel-chips-snacks,"Borrel, chips, snacks/Hazelnoten",3.99,3.99,200 g,,A,https://www.ah.nl/producten/product/wi520109/ah-ongezouten-hazelnoten,2026-02-14,borrel-chips-snacks
170819,AH Excellent Fuet,borrel-chips-snacks,"Borrel, chips, snacks/Droge worst - salami, fuet",3.29,3.29,170 g,2 VOOR 6.25,E,https://www.ah.nl/producten/product/wi170819/ah-excellent-fuet,2026-02-14,borrel-chips-snacks
597570,AH Excellent Fuet 2-pack,borrel-chips-snacks,"Borrel, chips, snacks/Droge worst - salami, fuet",6.25,6.58,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi597570/ah-excellent-fuet-2-pack,2026-02-14,borrel-chips-snacks
516973,Doritos Pure paprika,borrel-chips-snacks,"Borrel, chips, snacks/Tortilla chips",2.29,2.29,170 g,2 voor 3.49,C,https://www.ah.nl/producten/product/wi516973/doritos-pure-paprika,2026-02-14,borrel-chips-snacks
397898,AH Terra Ongebrande cashewnoten,borrel-chips-snacks,"Borrel, chips, snacks/Cashewnoten",2.49,2.49,200 g,,B,https://www.ah.nl/producten/product/wi397898/ah-terra-ongebrande-cashewnoten,2026-02-14,borrel-chips-snacks
582889,AH Pinda's ongezouten,borrel-chips-snacks,"Borrel, chips, snacks/Pinda's",1.15,1.15,500 g,,A,https://www.ah.nl/producten/product/wi582889/ah-pinda-s-ongezouten,2026-02-14,borrel-chips-snacks
199923,AH Biologisch Groene olijven zonder pit,borrel-chips-snacks,"Borrel, chips, snacks/Verse olijven",1.69,1.69,240 g,,C,https://www.ah.nl/producten/product/wi199923/ah-biologisch-groene-olijven-zonder-pit,2026-02-14,borrel-chips-snacks; pasta-rijst-wereldkeuken
211721,Johma Kipsaté salade,borrel-chips-snacks,"Borrel, chips, snacks/Kipsalades (beleg)",3.29,3.29,175 g,,D,https://www.ah.nl/producten/product/wi211721/johma-kipsate-salade,2026-02-14,borrel-chips-snacks
217329,AH Groene olijven met witte kaas,borrel-chips-snacks,"Borrel, chips, snacks/Verse olijven",2.29,2.29,130 g,3 VOOR 5.99,D,https://www.ah.nl/producten/product/wi217329/ah-groene-olijven-met-witte-kaas,2026-02-14,borrel-chips-snacks; pasta-rijst-wereldkeuken
598108,AH Groene olijven met witte kaas 2-pack,borrel-chips-snacks,"Borrel, chips, snacks/Verse olijven",4.35,4.58,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi598108/ah-groene-olijven-met-witte-kaas-2-pack,2026-02-14,borrel-chips-snacks; pasta-rijst-wereldkeuken
470173,AH Biologisch Pijnboompitten,borrel-chips-snacks,"Borrel, chips, snacks/Pijnboompitten",5.49,5.49,100 g,,A,https://www.ah.nl/producten/product/wi470173/ah-biologisch-pijnboompitten,2026-02-14,borrel-chips-snacks; soepen-sauzen-kruiden-olie
413087,Johma Oudekaas-pesto salade,borrel-chips-snacks,"Borrel, chips, snacks/Kaassalades",3.69,3.69,175 g,,E,https://www.ah.nl/producten/product/wi413087/johma-oudekaas-pesto-salade,2026-02-14,borrel-chips-snacks
421147,AH Zalmrolletjes met roomkaas,borrel-chips-snacks,"Borrel, chips, snacks/Borrelhapjes met vis",3.49,3.49,80 g,3 VOOR 5.99,E,https://www.ah.nl/producten/product/wi421147/ah-zalmrolletjes-met-roomkaas,2026-02-14,borrel-chips-snacks
448464,AH Mini friet paprika,borrel-chips-snacks,"Borrel, chips, snacks/Paprika chips",0.99,0.99,150 g,,D,https://www.ah.nl/producten/product/wi448464/ah-mini-friet-paprika,2026-02-14,borrel-chips-snacks
217356,AH Guacamole,borrel-chips-snacks,"Borrel, chips, snacks/Dipsaus (vers)",2.79,2.79,150 g,3 VOOR 5.99,B,https://www.ah.nl/producten/product/wi217356/ah-guacamole,2026-02-14,borrel-chips-snacks; soepen-sauzen-kruiden-olie
598176,AH Guacamole 2-pack,borrel-chips-snacks,"Borrel, chips, snacks/Dipsaus (vers)",5.3,5.58,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi598176/ah-guacamole-2-pack,2026-02-14,borrel-chips-snacks; soepen-sauzen-kruiden-olie
376548,AH Kip kerrie salade,borrel-chips-snacks,"Borrel, chips, snacks/Kipsalades (beleg)",2.99,2.99,175 g,2 voor 3.75,D,https://www.ah.nl/producten/product/wi376548/ah-kip-kerrie-salade,2026-02-14,borrel-chips-snacks
590403,AH Kip kerrie salade 4-pack,borrel-chips-snacks,"Borrel, chips, snacks/Kipsalades (beleg)",7.5,11.96,4 stuks,Pakketkorting,,https://www.ah.nl/producten/product/wi590403/ah-kip-kerrie-salade-4-pack,2026-02-14,borrel-chips-snacks
516965,Lay's Max patatje joppie,borrel-chips-snacks,"Borrel, chips, snacks/Smaakvarianten chips",2.39,2.39,185 g,,C,https://www.ah.nl/producten/product/wi516965/lay-s-max-patatje-joppie,2026-02-14,borrel-chips-snacks
