id,title,scraped_aisle,category_specific,final_price,original_price,unit,discount,nutriscore,url,scraped_at,all_aisles,title_eng,aisle_eng
604689,Oatly! Barista iced macchiato caramel 3-pack,zuivel-eieren,"Koffie, thee/IJskoffie",5.26,6.57,3 stuks,20% volume voordeel,,https://www.ah.nl/producten/product/wi604689/oatly-barista-iced-macchiato-caramel-3-pack,2026-02-14,koffie-thee; tussendoortjes; zuivel-eieren,Oatly! Barista iced macchiato caramel 3-pack,dairy eggs
383241,Ben & Jerry's Vanilla pecan blondie,zuivel-eieren,Diepvries/Roomijs pints,7.39,7.39,465 ml,1 + 1 gratis,E,https://www.ah.nl/producten/product/wi383241/ben-en-jerry-s-vanilla-pecan-blondie,2026-02-14,diepvries; zuivel-eieren,Ben & Jerry's Vanilla pecan blondie,dairy eggs
603446,AH Ijsstammetje op stokje,zuivel-eieren,Diepvries/Room handijs,2.99,2.99,342 ml,,D,https://www.ah.nl/producten/product/wi603446/ah-ijsstammetje-op-stokje,2026-02-14,diepvries; zuivel-eieren,AH Ice log on a stick,dairy eggs
585932,XXL Nutrition Fitdrink vanilla flavour,zuivel-eieren,"Zuivel, eieren/High protein drinks",2.39,2.39,330 ml,2 voor 2.99,A,https://www.ah.nl/producten/product/wi585932/xxl-nutrition-fitdrink-vanilla-flavour,2026-02-14,zuivel-eieren,XXL Nutrition Fitdrink vanilla flavour,dairy eggs
599401,AH Ijs spinners,zuivel-eieren,Diepvries/Room handijs,2.15,2.15,7 stuks,,C,https://www.ah.nl/producten/product/wi599401/ah-ijs-spinners,2026-02-14,diepvries; zuivel-eieren,AH Ice spinners,dairy eggs
451694,Snickers White ijsrepen,zuivel-eieren,Diepvries/Room handijs,4.99,4.99,6 stuks,,E,https://www.ah.nl/producten/product/wi451694/snickers-white-ijsrepen,2026-02-14,diepvries; zuivel-eieren,Snickers White ice cream bars,dairy eggs
482347,Go-Tan Easy coconut milk lower in fat,zuivel-eieren,"Zuivel, eieren/Kokosmelk",2.99,2.99,"0,5 l",,D,https://www.ah.nl/producten/product/wi482347/go-tan-easy-coconut-milk-lower-in-fat,2026-02-14,pasta-rijst-wereldkeuken; zuivel-eieren,Go-Tan Easy coconut milk lower in fat,dairy eggs
550141,Ben & Jerry's Dulce de-lish,zuivel-eieren,Diepvries/Roomijs pints,7.99,7.99,427 ml,1 + 1 gratis,E,https://www.ah.nl/producten/product/wi550141/ben-en-jerry-s-dulce-de-lish,2026-02-14,diepvries; zuivel-eieren,Ben & Jerry's Dulce Delish,dairy eggs
585939,Optimel Drinkyoghurt protein bosbes vanille,zuivel-eieren,"Zuivel, eieren/High protein drinks",2.59,2.59,1 l,,C,https://www.ah.nl/producten/product/wi585939/optimel-drinkyoghurt-protein-bosbes-vanille,2026-02-14,zuivel-eieren,Optimel Drinking yoghurt protein blueberry vanilla,dairy eggs
608419,Optimel Drinkyoghurt protein bosbes vanil 2-pack,zuivel-eieren,"Zuivel, eieren/High protein drinks",4.66,5.18,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi608419/optimel-drinkyoghurt-protein-bosbes-vanil-2-pack,2026-02-14,zuivel-eieren,Optimel Drinking yoghurt protein blueberry vanil 2-pack,dairy eggs
591158,Fairtrade Original Cacaopoeder,zuivel-eieren,"Zuivel, eieren/Chocolademelk",4.49,4.49,125 g,,C,https://www.ah.nl/producten/product/wi591158/fairtrade-original-cacaopoeder,2026-02-14,zuivel-eieren,Fairtrade Original Cocoa Powder,dairy eggs
599707,Chocomel Voordeelpak 0% suiker toegevoegd,zuivel-eieren,"Zuivel, eieren/Chocolademelk",3.49,3.49,"1,5 l",,C,https://www.ah.nl/producten/product/wi599707/chocomel-voordeelpak-0-suiker-toegevoegd,2026-02-14,zuivel-eieren,Chocomel Value Pack 0% sugar added,dairy eggs
238020,Nestlé Bros melkchocolade mousse,zuivel-eieren,"Zuivel, eieren/Chocolademousse, pudding",2.29,2.29,4 x 59 g,,D,https://www.ah.nl/producten/product/wi238020/nestle-bros-melkchocolade-mousse,2026-02-14,zuivel-eieren,Nestlé Bros melkchocolade mousse,dairy eggs
571957,Magnum Mini double caramel & billionaire,zuivel-eieren,Diepvries/Room handijs,6.59,6.59,6 stuks,,E,https://www.ah.nl/producten/product/wi571957/magnum-mini-double-caramel-en-billionaire,2026-02-14,diepvries; zuivel-eieren,Magnum Mini double caramel & billionaire,dairy eggs
571442,Becel Light palmolievrij,zuivel-eieren,"Zuivel, eieren/Plantaardige boter",3.25,3.25,450 g,,C,https://www.ah.nl/producten/product/wi571442/becel-light-palmolievrij,2026-02-14,ontbijtgranen-beleg; zuivel-eieren,Becel Light palm oil-free,dairy eggs
168125,Pol van den Bogaert Brabantsche roomboter,zuivel-eieren,"Zuivel, eieren/Ongezouten roomboter",3.99,3.99,250 g,,E,https://www.ah.nl/producten/product/wi168125/pol-van-den-bogaert-brabantsche-roomboter,2026-02-14,ontbijtgranen-beleg; zuivel-eieren,Pol van den Bogaert Brabant butter,dairy eggs
199897,Campina Botergoud gezouten grasboter kuipje,zuivel-eieren,"Zuivel, eieren/Gezouten roomboter",3.99,3.99,225 g,2 voor 5.49,E,https://www.ah.nl/producten/product/wi199897/campina-botergoud-gezouten-grasboter-kuipje,2026-02-14,ontbijtgranen-beleg; zuivel-eieren,Campina Buttergold salted grass-fed butter tub,dairy eggs
585860,Danone Af en toetje yoghurt met vanille smaak,zuivel-eieren,"Zuivel, eieren/Kindertoetjes",1.29,1.29,120 g,,B,https://www.ah.nl/producten/product/wi585860/danone-af-en-toetje-yoghurt-met-vanille-smaak,2026-02-14,zuivel-eieren,Danone Occasionally yogurt with vanilla flavor,dairy eggs
589915,Ola Greek style yoghurt ice cream raspberry,zuivel-eieren,Diepvries/Room handijs,3.49,3.49,3 stuks,,C,https://www.ah.nl/producten/product/wi589915/ola-greek-style-yoghurt-ice-cream-raspberry,2026-02-14,diepvries; zuivel-eieren,Ola Greek style yogurt ice cream raspberry,dairy eggs
571441,Becel Original palmolievrij,zuivel-eieren,"Zuivel, eieren/Plantaardige boter",3.25,3.25,450 g,,C,https://www.ah.nl/producten/product/wi571441/becel-original-palmolievrij,2026-02-14,ontbijtgranen-beleg; zuivel-eieren,Becel Original palm oil-free,dairy eggs
493105,Oreo Cheesecake,zuivel-eieren,"Zuivel, eieren/Luxe toetjes",3.99,3.99,160 g,,E,https://www.ah.nl/producten/product/wi493105/oreo-cheesecake,2026-02-14,zuivel-eieren,Oreo Cheesecake,dairy eggs
558297,AH Terra Plantaardig vloeibaar olijf roerbakken,zuivel-eieren,"Zuivel, eieren/Margarine",2.25,2.25,450 ml,,C,https://www.ah.nl/producten/product/wi558297/ah-terra-plantaardig-vloeibaar-olijf-roerbakken,2026-02-14,ontbijtgranen-beleg; zuivel-eieren,AH Terra Vegetable liquid olive stir-fry,dairy eggs
576828,AH IJshoorntjes brownie,zuivel-eieren,Diepvries/Roomijs bekertjes,2.89,2.89,6 stuks,,D,https://www.ah.nl/producten/product/wi576828/ah-ijshoorntjes-brownie,2026-02-14,diepvries; zuivel-eieren,AH Ice cream cones brownie,dairy eggs
487062,Chocomel 0% suiker toegevoegd,zuivel-eieren,"Zuivel, eieren/Chocolademelk",1.39,1.39,250 ml,,C,https://www.ah.nl/producten/product/wi487062/chocomel-0-suiker-toegevoegd,2026-02-14,zuivel-eieren,Chocomel 0% suiker toegevoegd,dairy eggs
582008,Melkunie Breaker Aardbei yoghurt 4-pack,zuivel-eieren,"Zuivel, eieren/Yoghurt tussendoortjes",6.04,6.36,4 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi582008/melkunie-breaker-aardbei-yoghurt-4-pack,2026-02-14,tussendoortjes; zuivel-eieren,Melkunie Breaker Strawberry yoghurt 4-pack,dairy eggs
429632,Le Gall Gekarnde boter ongezouten,zuivel-eieren,"Zuivel, eieren/Ongezouten roomboter",4.79,4.79,250 g,,E,https://www.ah.nl/producten/product/wi429632/le-gall-gekarnde-boter-ongezouten,2026-02-14,ontbijtgranen-beleg; zuivel-eieren,Le Gall Churned butter unsalted,dairy eggs
585933,XXL Nutrition Fitdrink strawberry flavour,zuivel-eieren,"Zuivel, eieren/High protein drinks",2.39,2.39,330 ml,2 voor 2.99,A,https://www.ah.nl/producten/product/wi585933/xxl-nutrition-fitdrink-strawberry-flavour,2026-02-14,zuivel-eieren,XXL Nutrition Fitdrink strawberry flavour,dairy eggs
187540,Kinder Melkschijfjes,zuivel-eieren,"Zuivel, eieren/Kindertoetjes",2.59,2.59,5 x 28 g,,,https://www.ah.nl/producten/product/wi187540/kinder-melkschijfjes,2026-02-14,zuivel-eieren,Children's Milk Slices,dairy eggs
599727,AH Proteïne drink chocolade smaak,zuivel-eieren,"Zuivel, eieren/High protein drinks",0.89,0.89,250 ml,,,https://www.ah.nl/producten/product/wi599727/ah-proteine-drink-chocolade-smaak,2026-02-14,zuivel-eieren,AH Protein drink chocolate flavor,dairy eggs
80172,Brinta Graanontbijt appel-rozijn,zuivel-eieren,"Zuivel, eieren/Pap",2.59,2.59,250 g,,C,https://www.ah.nl/producten/product/wi80172/brinta-graanontbijt-appel-rozijn,2026-02-14,ontbijtgranen-beleg; zuivel-eieren,Brinta Grain breakfast apple-raisin,dairy eggs
415700,Starbucks Vanilla bean macchiato ijskoffie,zuivel-eieren,"Koffie, thee/IJskoffie",1.99,1.99,220 ml,,C,https://www.ah.nl/producten/product/wi415700/starbucks-vanilla-bean-macchiato-ijskoffie,2026-02-14,koffie-thee; tussendoortjes; zuivel-eieren,Starbucks Vanilla bean macchiato iced coffee,dairy eggs
416908,Körfez Ayran yoghurt drink,zuivel-eieren,"Zuivel, eieren/Drinkyoghurt, ontbijtdranken",0.99,0.99,500 ml,,C,https://www.ah.nl/producten/product/wi416908/korfez-ayran-yoghurt-drink,2026-02-14,zuivel-eieren,Körfez Ayran yogurt drink,dairy eggs
598388,AH Verse scharreleieren M L 2-pack,zuivel-eieren,"Zuivel, eieren/Scharreleieren",7.77,8.18,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi598388/ah-verse-scharreleieren-m-l-2-pack,2026-02-14,zuivel-eieren,AH Verse scharreleieren M L 2-pack,dairy eggs
599705,Milka Chocolademelk karamel smaak,zuivel-eieren,"Zuivel, eieren/Chocolademelk",2.49,2.49,"0,75 l",,E,https://www.ah.nl/producten/product/wi599705/milka-chocolademelk-karamel-smaak,2026-02-14,zuivel-eieren,Milka Chocolate milk caramel flavour,dairy eggs
601275,Milka chocolademelk caramelsmaak 2-pack,zuivel-eieren,"Zuivel, eieren/Chocolademelk",4.48,4.98,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi601275/milka-chocolademelk-caramelsmaak-2-pack,2026-02-14,zuivel-eieren,Milka chocolate milk caramel flavor 2-pack,dairy eggs
371591,Oreo Ijs,zuivel-eieren,Diepvries/Room handijs,4.29,4.29,6 stuks,,E,https://www.ah.nl/producten/product/wi371591/oreo-ijs,2026-02-14,diepvries; zuivel-eieren,Oreo Ice Cream,dairy eggs
514804,Bertolli Ongezouten,zuivel-eieren,"Zuivel, eieren/Bak- en braadboter",1.72,2.29,250 g,25% korting,D,https://www.ah.nl/producten/product/wi514804/bertolli-ongezouten,2026-02-14,ontbijtgranen-beleg; zuivel-eieren,Bertolli Unsalted,dairy eggs
588117,Starbucks Oat caramel macchiato ijskoffie,zuivel-eieren,"Koffie, thee/IJskoffie",2.39,2.39,220 ml,,E,https://www.ah.nl/producten/product/wi588117/starbucks-oat-caramel-macchiato-ijskoffie,2026-02-14,koffie-thee; tussendoortjes; zuivel-eieren,Starbucks Oat caramel macchiato iced coffee,dairy eggs
460620,Elke Melk Vol smaakavontuur,zuivel-eieren,"Zuivel, eieren/Volle melk",2.19,2.19,"0,8 l",,C,https://www.ah.nl/producten/product/wi460620/elke-melk-vol-smaakavontuur,2026-02-14,zuivel-eieren,Every Milk Full of flavor adventure,dairy eggs
196622,Melkunie Citroensmaak vla,zuivel-eieren,"Zuivel, eieren/Fruitvla",0.99,1.49,"0,5 l",VOOR 0.99,C,https://www.ah.nl/producten/product/wi196622/melkunie-citroensmaak-vla,2026-02-14,zuivel-eieren,Melkunie Lemon flavored custard,dairy eggs
401388,Echte Boter Roomboter maar dan gezouten,zuivel-eieren,"Zuivel, eieren/Gezouten roomboter",3.99,3.99,250 g,,E,https://www.ah.nl/producten/product/wi401388/echte-boter-roomboter-maar-dan-gezouten,2026-02-14,ontbijtgranen-beleg; zuivel-eieren,"Real Butter Butter, but salted",dairy eggs
429645,Magnum White chocolate,zuivel-eieren,Diepvries/Room handijs,6.99,6.99,6 stuks,,E,https://www.ah.nl/producten/product/wi429645/magnum-white-chocolate,2026-02-14,diepvries; zuivel-eieren,Magnum White chocolate,dairy eggs
401927,Melkunie Protein chocolade melkdrank,zuivel-eieren,"Zuivel, eieren/High protein drinks",2.49,2.49,500 g,,B,https://www.ah.nl/producten/product/wi401927/melkunie-protein-chocolade-melkdrank,2026-02-14,zuivel-eieren,Melkunie Protein chocolate milk drink,dairy eggs
494036,Magnum Double gold caramel billionaire,zuivel-eieren,Diepvries/Room handijs,5.49,5.49,4 stuks,,E,https://www.ah.nl/producten/product/wi494036/magnum-double-gold-caramel-billionaire,2026-02-14,diepvries; zuivel-eieren,Magnum Double gold caramel billionaire,dairy eggs
548274,Starbucks Caramel macchiato ijskoffie,zuivel-eieren,"Koffie, thee/IJskoffie",3.99,3.99,"0,75 l",,C,https://www.ah.nl/producten/product/wi548274/starbucks-caramel-macchiato-ijskoffie,2026-02-14,koffie-thee; tussendoortjes; zuivel-eieren,Starbucks Caramel macchiato iced coffee,dairy eggs
588113,Starbucks Protein drink caramel hazelnut coffee,zuivel-eieren,"Zuivel, eieren/High protein drinks",2.69,2.69,330 ml,,C,https://www.ah.nl/producten/product/wi588113/starbucks-protein-drink-caramel-hazelnut-coffee,2026-02-14,zuivel-eieren,Starbucks Protein drink caramel hazelnut coffee,dairy eggs
588115,Starbucks Protein drink caffe latte coffee,zuivel-eieren,"Zuivel, eieren/High protein drinks",2.69,2.69,330 ml,,C,https://www.ah.nl/producten/product/wi588115/starbucks-protein-drink-caffe-latte-coffee,2026-02-14,zuivel-eieren,Starbucks Protein drink caffe latte coffee,dairy eggs
408212,AH Classic choco's,zuivel-eieren,Diepvries/Room handijs,2.69,2.69,6 stuks,,E,https://www.ah.nl/producten/product/wi408212/ah-classic-choco-s,2026-02-14,diepvries; zuivel-eieren,AH Classic chocolates,dairy eggs
486990,Mijn Melk Volle melk boerin Yvonne,zuivel-eieren,"Zuivel, eieren/Volle melk",2.19,2.19,1 l,,C,https://www.ah.nl/producten/product/wi486990/mijn-melk-volle-melk-boerin-yvonne,2026-02-14,zuivel-eieren,My Milk Whole milk farmer Yvonne,dairy eggs
585938,Optimel Proteine extra framboos aardbei,zuivel-eieren,"Zuivel, eieren/Drinkyoghurt, ontbijtdranken",0.99,1.89,330 ml,VOOR 0.99,C,https://www.ah.nl/producten/product/wi585938/optimel-proteine-extra-framboos-aardbei,2026-02-14,zuivel-eieren,Optimel Proteine ​​extra raspberry strawberry,dairy eggs
589912,Ben & Jerry's Peanut butter cup,zuivel-eieren,Diepvries/Roomijs pints,6.99,6.99,465 ml,1 + 1 gratis,E,https://www.ah.nl/producten/product/wi589912/ben-en-jerry-s-peanut-butter-cup,2026-02-14,diepvries; zuivel-eieren,Ben & Jerry's Peanut butter cup,dairy eggs
479747,Magnum Mini double caramel,zuivel-eieren,Diepvries/Room handijs,6.99,6.99,6 stuks,,E,https://www.ah.nl/producten/product/wi479747/magnum-mini-double-caramel,2026-02-14,diepvries; zuivel-eieren,Magnum Mini double caramel,dairy eggs
602117,AH Mini pistache choco's,zuivel-eieren,Diepvries/Room handijs,2.89,2.89,6 stuks,,E,https://www.ah.nl/producten/product/wi602117/ah-mini-pistache-choco-s,2026-02-14,diepvries; zuivel-eieren,AH Mini pistachio chocolates,dairy eggs
606052,Müller Müllermilk protein chocolade,zuivel-eieren,"Zuivel, eieren/High protein drinks",2.19,2.19,400 g,Nieuw,,https://www.ah.nl/producten/product/wi606052/muller-mullermilk-protein-chocolade,2026-02-14,zuivel-eieren,Müller Müllermilk protein chocolate,dairy eggs
553400,Starbucks Caffè latte no added sugar ijskoffie,zuivel-eieren,"Koffie, thee/IJskoffie",3.99,3.99,"0,75 l",,C,https://www.ah.nl/producten/product/wi553400/starbucks-caffe-latte-no-added-sugar-ijskoffie,2026-02-14,koffie-thee; tussendoortjes; zuivel-eieren,Starbucks Caffè latte no added sugar iced coffee,dairy eggs
548040,Lurpak Roomboter gezouten,zuivel-eieren,"Zuivel, eieren/Gezouten roomboter",3.49,3.49,200 g,,E,https://www.ah.nl/producten/product/wi548040/lurpak-roomboter-gezouten,2026-02-14,ontbijtgranen-beleg; zuivel-eieren,Lurpak Salted butter,dairy eggs
601550,Upfront Skyr met fruit framboos,zuivel-eieren,"Zuivel, eieren/Skyr tussendoortjes",1.64,2.19,200 g,25% korting,A,https://www.ah.nl/producten/product/wi601550/upfront-skyr-met-fruit-framboos,2026-02-14,tussendoortjes; zuivel-eieren,Upfront Skyr with fruit raspberry,dairy eggs
54724,Brinta Wake-up! banaan,zuivel-eieren,"Zuivel, eieren/Pap",1.99,1.99,110 g,,C,https://www.ah.nl/producten/product/wi54724/brinta-wake-up-banaan,2026-02-14,ontbijtgranen-beleg; zuivel-eieren,Brinta Wake up! banana,dairy eggs
451163,Magnum White chocolate & cookies,zuivel-eieren,Diepvries/Roomijs pints,7.59,7.59,440 ml,1 + 1 gratis,E,https://www.ah.nl/producten/product/wi451163/magnum-white-chocolate-en-cookies,2026-02-14,diepvries; zuivel-eieren,Magnum White chocolate & cookies,dairy eggs
588116,Starbucks Oat cappuccino plantaardige ijskoffie,zuivel-eieren,"Koffie, thee/IJskoffie",2.39,2.39,220 ml,,E,https://www.ah.nl/producten/product/wi588116/starbucks-oat-cappuccino-plantaardige-ijskoffie,2026-02-14,koffie-thee; tussendoortjes; zuivel-eieren,Starbucks Oat cappuccino plant-based iced coffee,dairy eggs
606039,Melkunie Protein milkshake vanille fudge,zuivel-eieren,"Zuivel, eieren/High protein drinks",1.79,1.79,200 ml,Nieuw,,https://www.ah.nl/producten/product/wi606039/melkunie-protein-milkshake-vanille-fudge,2026-02-14,zuivel-eieren,Melkunie Protein milkshake vanilla fudge,dairy eggs
606078,Müller Müllermilk protein banaan,zuivel-eieren,"Zuivel, eieren/High protein drinks",2.19,2.19,400 g,Nieuw,C,https://www.ah.nl/producten/product/wi606078/muller-mullermilk-protein-banaan,2026-02-14,zuivel-eieren,Müller Müllermilk protein banana,dairy eggs
408213,AH Almond choco's,zuivel-eieren,Diepvries/Room handijs,3.99,3.99,6 stuks,,E,https://www.ah.nl/producten/product/wi408213/ah-almond-choco-s,2026-02-14,diepvries; zuivel-eieren,AH Almond chocolates,dairy eggs
590697,Président Roomboter ongezouten,zuivel-eieren,"Zuivel, eieren/Ongezouten roomboter",2.69,3.59,200 g,25% KORTING,E,https://www.ah.nl/producten/product/wi590697/president-roomboter-ongezouten,2026-02-14,ontbijtgranen-beleg; zuivel-eieren,Président Unsalted butter,dairy eggs
605235,Optimel Proteine extra mango sinaasappel,zuivel-eieren,"Zuivel, eieren/Drinkyoghurt, ontbijtdranken",0.99,1.89,330 ml,VOOR 0.99,C,https://www.ah.nl/producten/product/wi605235/optimel-proteine-extra-mango-sinaasappel,2026-02-14,zuivel-eieren,Optimel Protein extra mango orange,dairy eggs
166374,Kinder Pingui cacao 4-pack,zuivel-eieren,"Zuivel, eieren/Kindertoetjes",2.65,2.65,120 g,,E,https://www.ah.nl/producten/product/wi166374/kinder-pingui-cacao-4-pack,2026-02-14,zuivel-eieren,Children's Pingui cocoa 4-pack,dairy eggs
549265,Silifke Ayran yoghurtdrank,zuivel-eieren,"Zuivel, eieren/Drinkyoghurt, ontbijtdranken",0.89,0.89,250 ml,,C,https://www.ah.nl/producten/product/wi549265/silifke-ayran-yoghurtdrank,2026-02-14,zuivel-eieren,Silifke Ayran yoghurt drink,dairy eggs
408093,Magnum Classic,zuivel-eieren,Diepvries/Roomijs pints,7.59,7.59,440 ml,1 + 1 gratis,,https://www.ah.nl/producten/product/wi408093/magnum-classic,2026-02-14,diepvries; zuivel-eieren,Magnum Classic,dairy eggs
586033,Upfront Eiwit mikshake aardbei,zuivel-eieren,"Zuivel, eieren/High protein drinks",1.72,2.29,330 ml,25% korting,D,https://www.ah.nl/producten/product/wi586033/upfront-eiwit-mikshake-aardbei,2026-02-14,zuivel-eieren,Upfront Protein mikshake strawberry,dairy eggs
589898,Ben & Jerry's Sweet mango memories,zuivel-eieren,Diepvries/Roomijs pints,6.99,6.99,465 ml,1 + 1 gratis,D,https://www.ah.nl/producten/product/wi589898/ben-en-jerry-s-sweet-mango-memories,2026-02-14,diepvries; zuivel-eieren,Ben & Jerry's Sweet mango memories,dairy eggs
163522,Ola Split,zuivel-eieren,Diepvries/Room handijs,5.49,5.49,9 stuks,,C,https://www.ah.nl/producten/product/wi163522/ola-split,2026-02-14,diepvries; zuivel-eieren,Ola Split,dairy eggs
383469,Campina Langlekker halfvolle melk 6-pack,zuivel-eieren,"Zuivel, eieren/Melk drinkpakjes",3.69,3.69,6 x 200 ml,,B,https://www.ah.nl/producten/product/wi383469/campina-langlekker-halfvolle-melk-6-pack,2026-02-14,frisdrank-sappen-water; zuivel-eieren,Campina Langlekker semi-skimmed milk 6-pack,dairy eggs
437620,Melkunie Protein vanille melkdrank,zuivel-eieren,"Zuivel, eieren/High protein drinks",2.49,2.49,500 g,,B,https://www.ah.nl/producten/product/wi437620/melkunie-protein-vanille-melkdrank,2026-02-14,zuivel-eieren,Melkunie Protein vanilla milk drink,dairy eggs
571959,Ben & Jerry's Marshmallow & s'more,zuivel-eieren,Diepvries/Roomijs pints,7.29,7.29,427 ml,1 + 1 gratis,D,https://www.ah.nl/producten/product/wi571959/ben-en-jerry-s-marshmallow-en-s-more,2026-02-14,diepvries; zuivel-eieren,Ben & Jerry's Marshmallow & s'more,dairy eggs
606083,Optimel Yoghurt vezels mango kiwi banaan,zuivel-eieren,"Zuivel, eieren/Magere yoghurt",2.49,2.49,450 g,Nieuw,,https://www.ah.nl/producten/product/wi606083/optimel-yoghurt-vezels-mango-kiwi-banaan,2026-02-14,zuivel-eieren,Optimel Yogurt fiber mango kiwi banana,dairy eggs
571960,Ben & Jerry's Spectacu-love,zuivel-eieren,Diepvries/Roomijs pints,7.29,7.29,465 ml,1 + 1 gratis,E,https://www.ah.nl/producten/product/wi571960/ben-en-jerry-s-spectacu-love,2026-02-14,diepvries; zuivel-eieren,Ben & Jerry's Spectacu-love,dairy eggs
408121,Magnum Almond,zuivel-eieren,Diepvries/Roomijs pints,7.59,7.59,440 ml,1 + 1 gratis,E,https://www.ah.nl/producten/product/wi408121/magnum-almond,2026-02-14,diepvries; zuivel-eieren,Magnum Almond,dairy eggs
594705,Arla Biologisch volle melk 3-pack,zuivel-eieren,"Zuivel, eieren/Volle melk",7.26,8.07,3 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi594705/arla-biologisch-volle-melk-3-pack,2026-02-14,zuivel-eieren,Arla Organic whole milk 3-pack,dairy eggs
606041,Melkunie Protein kwark passionfruit papaya,zuivel-eieren,"Zuivel, eieren/High protein kwark",1.49,1.49,200 g,Nieuw,,https://www.ah.nl/producten/product/wi606041/melkunie-protein-kwark-passionfruit-papaya,2026-02-14,zuivel-eieren,Melkunie Protein cottage cheese passionfruit papaya,dairy eggs
556290,AH Protein drink vanillesmaak,zuivel-eieren,"Zuivel, eieren/High protein drinks",1.49,1.49,250 ml,,C,https://www.ah.nl/producten/product/wi556290/ah-protein-drink-vanillesmaak,2026-02-14,zuivel-eieren,AH Protein drink vanilla flavor,dairy eggs
585840,Activia Kefir drink naturel,zuivel-eieren,"Zuivel, eieren/Probiotica, kefir, gut health drinks",1.39,1.39,280 g,,B,https://www.ah.nl/producten/product/wi585840/activia-kefir-drink-naturel,2026-02-14,zuivel-eieren,Activia Kefir drink natural,dairy eggs
607842,Activia Kefir drink naturel 2-pack,zuivel-eieren,"Zuivel, eieren/Probiotica, kefir, gut health drinks",2.64,2.78,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi607842/activia-kefir-drink-naturel-2-pack,2026-02-14,zuivel-eieren,Activia Kefir drink natural 2-pack,dairy eggs
606040,Melkunie Protein milkshake chocolate brownie,zuivel-eieren,"Zuivel, eieren/High protein drinks",1.79,1.79,200 ml,Nieuw,,https://www.ah.nl/producten/product/wi606040/melkunie-protein-milkshake-chocolate-brownie,2026-02-14,zuivel-eieren,Melkunie Protein milkshake chocolate brownie,dairy eggs
515733,Starbucks Frappuccino sip of joy,zuivel-eieren,"Koffie, thee/IJskoffie",2.29,2.29,250 ml,,C,https://www.ah.nl/producten/product/wi515733/starbucks-frappuccino-sip-of-joy,2026-02-14,koffie-thee; tussendoortjes; zuivel-eieren,Starbucks Frappuccino sip of joy,dairy eggs
588120,Oatly! Barista iced flat white double shot,zuivel-eieren,"Koffie, thee/IJskoffie",2.19,2.19,235 ml,,D,https://www.ah.nl/producten/product/wi588120/oatly-barista-iced-flat-white-double-shot,2026-02-14,koffie-thee; tussendoortjes; zuivel-eieren,Oatly! Barista iced flat white double shot,dairy eggs
604688,Oatly! Barista iced flat white double 3-pack,zuivel-eieren,"Koffie, thee/IJskoffie",5.26,6.57,3 stuks,20% volume voordeel,,https://www.ah.nl/producten/product/wi604688/oatly-barista-iced-flat-white-double-3-pack,2026-02-14,koffie-thee; tussendoortjes; zuivel-eieren,Oatly! Barista iced flat white double 3-pack,dairy eggs
594662,Melkunie Breaker banaan yoghurt 4-pack,zuivel-eieren,"Zuivel, eieren/Yoghurt tussendoortjes",6.04,6.36,4 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi594662/melkunie-breaker-banaan-yoghurt-4-pack,2026-02-14,tussendoortjes; zuivel-eieren,Melkunie Breaker banana yogurt 4-pack,dairy eggs
57107,Becel Romig voor in de koffie,zuivel-eieren,"Zuivel, eieren/Koffiemelk",2.89,2.89,486 ml,,E,https://www.ah.nl/producten/product/wi57107/becel-romig-voor-in-de-koffie,2026-02-14,koffie-thee; zuivel-eieren,Becel Creamy for coffee,dairy eggs
449947,Fairtrade Original Kokosmelk,zuivel-eieren,"Zuivel, eieren/Kokosmelk",2.19,2.19,200 ml,,D,https://www.ah.nl/producten/product/wi449947/fairtrade-original-kokosmelk,2026-02-14,pasta-rijst-wereldkeuken; zuivel-eieren,Fairtrade Original Coconut Milk,dairy eggs
476342,Campina Botergoud halfvolle roomboter,zuivel-eieren,"Zuivel, eieren/Halvarine",2.89,2.89,225 g,2 voor 5.49,E,https://www.ah.nl/producten/product/wi476342/campina-botergoud-halfvolle-roomboter,2026-02-14,ontbijtgranen-beleg; zuivel-eieren,Campina Botergoud semi-skimmed butter,dairy eggs
515798,Arla Skyr aardbei yoghurt 0% vet XL,zuivel-eieren,"Zuivel, eieren/Skyr met smaak",4.19,4.19,1 kg,,A,https://www.ah.nl/producten/product/wi515798/arla-skyr-aardbei-yoghurt-0-vet-xl,2026-02-14,zuivel-eieren,Arla Skyr strawberry yoghurt 0% fat XL,dairy eggs
604652,Arla Skyr aardbei yoghurt 0% fat XL 2-pack,zuivel-eieren,"Zuivel, eieren/Skyr met smaak",7.96,8.38,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi604652/arla-skyr-aardbei-yoghurt-0-fat-xl-2-pack,2026-02-14,zuivel-eieren,Arla Skyr strawberry yoghurt 0% fat XL 2-pack,dairy eggs
