id,title,scraped_aisle,category_specific,final_price,original_price,unit,discount,nutriscore,url,scraped_at,all_aisles
50856,AH Extra lang lekker casino wit half,bakkerij,Bakkerij/Extra lang lekker wit,0.85,0.85,per stuk,,C,https://www.ah.nl/producten/product/wi50856/ah-extra-lang-lekker-casino-wit-half,2026-02-23,bakkerij
582994,AH Extra lang lekker rozijnen krentenbollen,bakkerij,Bakkerij/Krentenbollen en mueslibollen,1.59,1.59,6 stuks,,C,https://www.ah.nl/producten/product/wi582994/ah-extra-lang-lekker-rozijnen-krentenbollen,2026-02-23,bakkerij
1628,AH Roomboter croissants,bakkerij,Bakkerij/Croissants,1.49,1.49,4 stuks,,E,https://www.ah.nl/producten/product/wi1628/ah-roomboter-croissants,2026-02-23,bakkerij
32655,AH Mini crackers naturel,bakkerij,Bakkerij/Toast crackers,1.55,1.55,250 g,,D,https://www.ah.nl/producten/product/wi32655/ah-mini-crackers-naturel,2026-02-23,bakkerij; borrel-chips-snacks; ontbijtgranen-beleg
595691,AH Mini crackers naturel 2-pack,bakkerij,Bakkerij/Toast crackers,2.94,3.1,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi595691/ah-mini-crackers-naturel-2-pack,2026-02-23,bakkerij; borrel-chips-snacks; ontbijtgranen-beleg
490859,AH Liefde & Passie Spelt volkoren gesneden,bakkerij,Bakkerij/Speltbrood,3.19,3.19,per stuk,,A,https://www.ah.nl/producten/product/wi490859/ah-liefde-en-passie-spelt-volkoren-gesneden,2026-02-23,bakkerij
598414,AH Liefde & Passie Spelt volkoren gesneden 2-pack,bakkerij,Bakkerij/Speltbrood,5.74,6.38,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi598414/ah-liefde-en-passie-spelt-volkoren-gesneden-2-pack,2026-02-23,bakkerij
596720,AH Extra lang lekker waldkorn volkoren half,bakkerij,Bakkerij/Extra lang lekker en waldkorn volkoren,1.35,1.35,per stuk,,A,https://www.ah.nl/producten/product/wi596720/ah-extra-lang-lekker-waldkorn-volkoren-half,2026-02-23,bakkerij
485691,AH Tijger volkoren half,bakkerij,Bakkerij/Bakkersbrood volkoren,1.09,1.09,per stuk,,A,https://www.ah.nl/producten/product/wi485691/ah-tijger-volkoren-half,2026-02-23,bakkerij
221858,AH Pita broodjes,bakkerij,"Bakkerij/Pitabroodjes, flatbread, bao buns",0.79,0.79,10 stuks,,C,https://www.ah.nl/producten/product/wi221858/ah-pita-broodjes,2026-02-23,bakkerij; pasta-rijst-wereldkeuken
232389,AH Bruine pistolets,bakkerij,Bakkerij/Afbakbroodjes bruin,1.49,1.49,4 stuks,,B,https://www.ah.nl/producten/product/wi232389/ah-bruine-pistolets,2026-02-23,bakkerij
200583,AH Extra lang lekker rozijnen krentenbollen,bakkerij,Bakkerij/Krentenbollen en mueslibollen,2.69,2.69,10 stuks,,C,https://www.ah.nl/producten/product/wi200583/ah-extra-lang-lekker-rozijnen-krentenbollen,2026-02-23,bakkerij
200582,AH Extra lang lekker bruine bollen,bakkerij,Bakkerij/Verse bolletjes,1.99,1.99,10 stuks,,A,https://www.ah.nl/producten/product/wi200582/ah-extra-lang-lekker-bruine-bollen,2026-02-23,bakkerij
128919,AH Brabantse eierkoeken,bakkerij,Bakkerij/Eierkoeken,2.39,2.39,4 stuks,,D,https://www.ah.nl/producten/product/wi128919/ah-brabantse-eierkoeken,2026-02-23,bakkerij
598350,AH Brabantse eierkoeken 3-pack,bakkerij,Bakkerij/Eierkoeken,6.81,7.17,3 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi598350/ah-brabantse-eierkoeken-3-pack,2026-02-23,bakkerij
536152,AH Biologisch Witte landbollen,bakkerij,"Bakkerij/Afbakbroodjes wit, mix",1.99,1.99,250 g,,C,https://www.ah.nl/producten/product/wi536152/ah-biologisch-witte-landbollen,2026-02-23,bakkerij
112336,AH Extra lang lekker casino wit heel,bakkerij,Bakkerij/Extra lang lekker wit,1.49,1.49,per stuk,,C,https://www.ah.nl/producten/product/wi112336/ah-extra-lang-lekker-casino-wit-heel,2026-02-23,bakkerij
562110,AH Vloerbrood waldkorn,bakkerij,Bakkerij/Bakkersbrood volkoren,2.69,2.69,per stuk,2 stapelen voor 3.49,A,https://www.ah.nl/producten/product/wi562110/ah-vloerbrood-waldkorn,2026-02-23,bakkerij
1623,AH Partymix,bakkerij,"Bakkerij/Afbakbroodjes wit, mix",1.99,1.99,12 stuks,,D,https://www.ah.nl/producten/product/wi1623/ah-partymix,2026-02-23,bakkerij
459023,AH Schnittbroodjes wit,bakkerij,"Bakkerij/Afbakbroodjes wit, mix",1.99,1.99,10 stuks,,C,https://www.ah.nl/producten/product/wi459023/ah-schnittbroodjes-wit,2026-02-23,bakkerij
490856,AH Liefde & Passie Spelt gesneden,bakkerij,Bakkerij/Speltbrood,3.19,3.19,per stuk,,C,https://www.ah.nl/producten/product/wi490856/ah-liefde-en-passie-spelt-gesneden,2026-02-23,bakkerij
598411,AH Liefde & Passie Spelt gesneden 4-pack,bakkerij,Bakkerij/Speltbrood,10.21,12.76,4 stuks,20% volume voordeel,,https://www.ah.nl/producten/product/wi598411/ah-liefde-en-passie-spelt-gesneden-4-pack,2026-02-23,bakkerij
562107,AH Tijger tarwe maïs half,bakkerij,"Bakkerij/Meergranen, maïsbrood",1.09,1.09,per stuk,,B,https://www.ah.nl/producten/product/wi562107/ah-tijger-tarwe-mais-half,2026-02-23,bakkerij
478210,AH Luxe hamburger broodjes,bakkerij,Bakkerij/Hamburgerbroodjes,1.99,1.99,4 stuks,,C,https://www.ah.nl/producten/product/wi478210/ah-luxe-hamburger-broodjes,2026-02-23,bakkerij
598366,AH Luxe hamburger broodjes 3-pack,bakkerij,Bakkerij/Hamburgerbroodjes,5.67,5.97,3 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi598366/ah-luxe-hamburger-broodjes-3-pack,2026-02-23,bakkerij
524337,AH Focaccia mozzarella,bakkerij,Bakkerij/Focaccia,2.69,2.69,2 stuks,,D,https://www.ah.nl/producten/product/wi524337/ah-focaccia-mozzarella,2026-02-23,bakkerij
567484,AH Focaccia mozzarella 2-pack,bakkerij,Bakkerij/Focaccia,5.11,5.38,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi567484/ah-focaccia-mozzarella-2-pack,2026-02-23,bakkerij
200973,AH Extra lang lekker tijger wit heel,bakkerij,Bakkerij/Extra lang lekker wit,1.23,1.23,per stuk,,C,https://www.ah.nl/producten/product/wi200973/ah-extra-lang-lekker-tijger-wit-heel,2026-02-23,bakkerij
446410,AH Tijger wit heel,bakkerij,Bakkerij/Bakkersbrood wit,1.99,1.99,per stuk,,C,https://www.ah.nl/producten/product/wi446410/ah-tijger-wit-heel,2026-02-23,bakkerij
442765,Bolletje Volkoren beschuit,bakkerij,Bakkerij/Beschuit,0.99,0.99,13 stuks,,A,https://www.ah.nl/producten/product/wi442765/bolletje-volkoren-beschuit,2026-02-23,bakkerij; ontbijtgranen-beleg
600702,AH Eiwitrijk flatbread,bakkerij,"Bakkerij/Pitabroodjes, flatbread, bao buns",2.49,2.49,4 stuks,,B,https://www.ah.nl/producten/product/wi600702/ah-eiwitrijk-flatbread,2026-02-23,bakkerij; pasta-rijst-wereldkeuken
498196,AH Schnittbroodjes volkoren,bakkerij,Bakkerij/Afbakbroodjes volkoren,1.99,1.99,10 stuks,,A,https://www.ah.nl/producten/product/wi498196/ah-schnittbroodjes-volkoren,2026-02-23,bakkerij
162512,AH Croissants,bakkerij,Bakkerij/Croissants,1.29,1.29,4 stuks,,E,https://www.ah.nl/producten/product/wi162512/ah-croissants,2026-02-23,bakkerij
199771,AH Worstenbroodjes,bakkerij,Bakkerij/Worstenbroodjes,1.89,1.89,4 stuks,,D,https://www.ah.nl/producten/product/wi199771/ah-worstenbroodjes,2026-02-23,bakkerij
458411,AH Biologisch Robuust volkoren stokbrood,bakkerij,Bakkerij/Stokbrood en ciabatta,1.99,1.99,per stuk,,A,https://www.ah.nl/producten/product/wi458411/ah-biologisch-robuust-volkoren-stokbrood,2026-02-23,bakkerij
134029,AH Verse original croissants,bakkerij,Bakkerij/Croissants,1.49,1.49,240 g,,E,https://www.ah.nl/producten/product/wi134029/ah-verse-original-croissants,2026-02-23,bakkerij
115219,AH Kampioentjes,bakkerij,Bakkerij/Afbakbroodjes bruin,0.89,0.89,240 g,,A,https://www.ah.nl/producten/product/wi115219/ah-kampioentjes,2026-02-23,bakkerij
582989,AH Extra lang lekker Zaans bruin half,bakkerij,Bakkerij/Extra lang lekker bruin,0.99,0.99,per stuk,,A,https://www.ah.nl/producten/product/wi582989/ah-extra-lang-lekker-zaans-bruin-half,2026-02-23,bakkerij
485699,AH Vloerbrood volkoren heel,bakkerij,Bakkerij/Bakkersbrood volkoren,2.69,2.69,per stuk,2 stapelen voor 3.49,A,https://www.ah.nl/producten/product/wi485699/ah-vloerbrood-volkoren-heel,2026-02-23,bakkerij
221857,AH Witte pita's,bakkerij,"Bakkerij/Pitabroodjes, flatbread, bao buns",0.85,0.85,5 stuks,,C,https://www.ah.nl/producten/product/wi221857/ah-witte-pita-s,2026-02-23,bakkerij; pasta-rijst-wereldkeuken
36136,AH Extra lang lekker tijger wit half,bakkerij,Bakkerij/Extra lang lekker wit,0.69,0.69,per stuk,,C,https://www.ah.nl/producten/product/wi36136/ah-extra-lang-lekker-tijger-wit-half,2026-02-23,bakkerij
523366,AH Biologisch Robuust wit stokbrood,bakkerij,Bakkerij/Stokbrood en ciabatta,1.99,1.99,250 g,,C,https://www.ah.nl/producten/product/wi523366/ah-biologisch-robuust-wit-stokbrood,2026-02-23,bakkerij
471466,AH Roomboter croissants,bakkerij,Bakkerij/Croissants,3.39,3.39,4 stuks,,E,https://www.ah.nl/producten/product/wi471466/ah-roomboter-croissants,2026-02-23,bakkerij
607679,AH Roomboter croissants 3-pack,bakkerij,Bakkerij/Croissants,9.66,10.17,3 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi607679/ah-roomboter-croissants-3-pack,2026-02-23,bakkerij
478433,AH Volkoren bollen,bakkerij,Bakkerij/Afbakbroodjes volkoren,1.49,1.49,2 stuks,,A,https://www.ah.nl/producten/product/wi478433/ah-volkoren-bollen,2026-02-23,bakkerij
136785,AH Luchtige crackers naturel,bakkerij,Bakkerij/Crackers,1.25,1.25,250 g,,A,https://www.ah.nl/producten/product/wi136785/ah-luchtige-crackers-naturel,2026-02-23,bakkerij; ontbijtgranen-beleg
126872,AH Rozijnen zongedroogd,bakkerij,Bakkerij/Rozijnen,2.99,2.99,500 g,,D,https://www.ah.nl/producten/product/wi126872/ah-rozijnen-zongedroogd,2026-02-23,bakkerij; koek-snoep-chocolade
226137,AH Turks brood,bakkerij,"Bakkerij/Afbakbroodjes wit, mix",1.29,1.29,500 g,,C,https://www.ah.nl/producten/product/wi226137/ah-turks-brood,2026-02-23,bakkerij
459008,AH Volkoren pita's,bakkerij,"Bakkerij/Pitabroodjes, flatbread, bao buns",0.85,0.85,5 stuks,,A,https://www.ah.nl/producten/product/wi459008/ah-volkoren-pita-s,2026-02-23,bakkerij; pasta-rijst-wereldkeuken
485703,AH Les pains triomphe half,bakkerij,Bakkerij/Bakkersbrood wit,1.29,1.29,per stuk,,A,https://www.ah.nl/producten/product/wi485703/ah-les-pains-triomphe-half,2026-02-23,bakkerij
387920,Wasa Vezelrijk,bakkerij,Bakkerij/Knackebrod,1.89,1.89,300 g,,A,https://www.ah.nl/producten/product/wi387920/wasa-vezelrijk,2026-02-23,bakkerij; ontbijtgranen-beleg
416990,AH Italiaanse bollen,bakkerij,"Bakkerij/Afbakbroodjes wit, mix",0.99,0.99,2 stuks,,C,https://www.ah.nl/producten/product/wi416990/ah-italiaanse-bollen,2026-02-23,bakkerij
531314,AH Biologisch Batard volkoren zonnepit gesneden,bakkerij,Bakkerij/Bakkersbrood volkoren,2.69,2.69,per stuk,,A,https://www.ah.nl/producten/product/wi531314/ah-biologisch-batard-volkoren-zonnepit-gesneden,2026-02-23,bakkerij
563579,Bolletje Crackers protein low carb,bakkerij,Bakkerij/Crackers,2.99,2.99,190 g,,A,https://www.ah.nl/producten/product/wi563579/bolletje-crackers-protein-low-carb,2026-02-23,bakkerij; ontbijtgranen-beleg
591360,Bolletje crackers protein low carb 2-pack,bakkerij,Bakkerij/Crackers,5.38,5.98,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi591360/bolletje-crackers-protein-low-carb-2-pack,2026-02-23,bakkerij; ontbijtgranen-beleg
417063,AH Bakkersbollen wit,bakkerij,Bakkerij/Verse bolletjes,1.99,1.99,4 stuks,,C,https://www.ah.nl/producten/product/wi417063/ah-bakkersbollen-wit,2026-02-23,bakkerij
590306,AH Liefde & Passie Biologisch OerDesem blond gesneden,bakkerij,Bakkerij/Desembrood wit,3.29,3.29,per stuk,,C,https://www.ah.nl/producten/product/wi590306/ah-liefde-en-passie-biologisch-oerdesem-blond-gesneden,2026-02-23,bakkerij
3791,Danerolles Croissants classic,bakkerij,Bakkerij/Croissants,1.95,1.95,240 g,,E,https://www.ah.nl/producten/product/wi3791/danerolles-croissants-classic,2026-02-23,bakkerij
589881,AH Extra lang lekker bruin heel,bakkerij,Bakkerij/Extra lang lekker bruin,0.95,0.95,per stuk,,B,https://www.ah.nl/producten/product/wi589881/ah-extra-lang-lekker-bruin-heel,2026-02-23,bakkerij
578277,AH Bakkerspuntjes met roomboter,bakkerij,Bakkerij/Verse bolletjes,2.89,2.89,6 stuks,,C,https://www.ah.nl/producten/product/wi578277/ah-bakkerspuntjes-met-roomboter,2026-02-23,bakkerij
114389,Liga Cracotte vezelrijk,bakkerij,Bakkerij/Crackers,2.29,2.29,250 g,,C,https://www.ah.nl/producten/product/wi114389/liga-cracotte-vezelrijk,2026-02-23,bakkerij; ontbijtgranen-beleg
582988,AH Extra lang lekker Zaans bruin heel,bakkerij,Bakkerij/Extra lang lekker bruin,1.79,1.79,per stuk,,A,https://www.ah.nl/producten/product/wi582988/ah-extra-lang-lekker-zaans-bruin-heel,2026-02-23,bakkerij
191104,AH Ciabattina's,bakkerij,"Bakkerij/Afbakbroodjes wit, mix",1.29,1.29,2 stuks,,C,https://www.ah.nl/producten/product/wi191104/ah-ciabattina-s,2026-02-23,bakkerij
195096,AH Meergranen triangel,bakkerij,Bakkerij/Afbakbroodjes bruin,1.19,1.19,2 stuks,,A,https://www.ah.nl/producten/product/wi195096/ah-meergranen-triangel,2026-02-23,bakkerij
951,AH Patent tarwebloem,bakkerij,Bakkerij/Tarwebloem,0.85,0.85,1 kg,,A,https://www.ah.nl/producten/product/wi951/ah-patent-tarwebloem,2026-02-23,bakkerij; koek-snoep-chocolade
185802,AH Biologisch Rozijnen,bakkerij,Bakkerij/Rozijnen,1.99,1.99,250 g,,D,https://www.ah.nl/producten/product/wi185802/ah-biologisch-rozijnen,2026-02-23,bakkerij; koek-snoep-chocolade
479173,AH Appelstroop extra rinse,bakkerij,"Ontbijtgranen, beleg/Appelstroop",1.89,1.89,450 g,,D,https://www.ah.nl/producten/product/wi479173/ah-appelstroop-extra-rinse,2026-02-23,bakkerij; koek-snoep-chocolade; ontbijtgranen-beleg
596722,AH Extra lang lekker waldkorn authentic,bakkerij,Bakkerij/Extra lang lekker en waldkorn volkoren,2.49,2.49,per stuk,,A,https://www.ah.nl/producten/product/wi596722/ah-extra-lang-lekker-waldkorn-authentic,2026-02-23,bakkerij
513519,Bolletje Vezelrijk Knackebrod volkoren,bakkerij,Bakkerij/Knackebrod,1.99,1.99,265 g,,A,https://www.ah.nl/producten/product/wi513519/bolletje-vezelrijk-knackebrod-volkoren,2026-02-23,bakkerij; ontbijtgranen-beleg
591359,Bolletje Vezelrijk Knackebrod volkoren 2-pack,bakkerij,Bakkerij/Crackers,3.58,3.98,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi591359/bolletje-vezelrijk-knackebrod-volkoren-2-pack,2026-02-23,bakkerij; ontbijtgranen-beleg
3453,Koopmans Mix voor pannenkoeken origineel,bakkerij,Bakkerij/Pannenkoekenmix,1.15,1.15,400 g,,C,https://www.ah.nl/producten/product/wi3453/koopmans-mix-voor-pannenkoeken-origineel,2026-02-23,bakkerij; koek-snoep-chocolade
560640,AH Brabantse worstenbroodjes,bakkerij,Bakkerij/Worstenbroodjes,2.99,2.99,4 stuks,,D,https://www.ah.nl/producten/product/wi560640/ah-brabantse-worstenbroodjes,2026-02-23,bakkerij
568574,AH Brabantse worstenbroodjes 2-pack,bakkerij,Bakkerij/Worstenbroodjes,5.68,5.98,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi568574/ah-brabantse-worstenbroodjes-2-pack,2026-02-23,bakkerij
487020,AH Rond volkoren half,bakkerij,Bakkerij/Bakkersbrood volkoren,0.99,0.99,per stuk,,A,https://www.ah.nl/producten/product/wi487020/ah-rond-volkoren-half,2026-02-23,bakkerij
582993,AH Extra lang lekker Zaans wit half,bakkerij,Bakkerij/Extra lang lekker wit,0.99,0.99,per stuk,,A,https://www.ah.nl/producten/product/wi582993/ah-extra-lang-lekker-zaans-wit-half,2026-02-23,bakkerij
387907,Wasa Sesam,bakkerij,Bakkerij/Knackebrod,1.75,1.75,250 g,,A,https://www.ah.nl/producten/product/wi387907/wasa-sesam,2026-02-23,bakkerij; ontbijtgranen-beleg
498341,AH Naanbrood,bakkerij,"Bakkerij/Naanbrood, pappadum",1.75,1.75,240 g,,C,https://www.ah.nl/producten/product/wi498341/ah-naanbrood,2026-02-23,bakkerij; pasta-rijst-wereldkeuken
568284,AH Naanbrood 2-pack,bakkerij,"Soepen, sauzen, kruiden, olie/Sriracha",3.32,3.5,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi568284/ah-naanbrood-2-pack,2026-02-23,bakkerij; pasta-rijst-wereldkeuken
485695,AH Tijger wit half,bakkerij,Bakkerij/Bakkersbrood wit,1.09,1.09,per stuk,,C,https://www.ah.nl/producten/product/wi485695/ah-tijger-wit-half,2026-02-23,bakkerij
201559,AH Mini eierkoeken,bakkerij,Bakkerij/Eierkoeken,1.69,1.69,8 stuks,,D,https://www.ah.nl/producten/product/wi201559/ah-mini-eierkoeken,2026-02-23,bakkerij
164746,AH Rozijnen,bakkerij,Bakkerij/Rozijnen,1.79,1.79,250 g,,D,https://www.ah.nl/producten/product/wi164746/ah-rozijnen,2026-02-23,bakkerij; koek-snoep-chocolade
236184,AH Mini roomboter croissants,bakkerij,Bakkerij/Croissants,1.99,1.99,8 stuks,,E,https://www.ah.nl/producten/product/wi236184/ah-mini-roomboter-croissants,2026-02-23,bakkerij
564552,AH Hamburger broodjes,bakkerij,Bakkerij/Hamburgerbroodjes,1.99,1.99,6 stuks,,C,https://www.ah.nl/producten/product/wi564552/ah-hamburger-broodjes,2026-02-23,bakkerij
598358,AH Hamburger broodjes 3-pack,bakkerij,Bakkerij/Hamburgerbroodjes,5.67,5.97,3 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi598358/ah-hamburger-broodjes-3-pack,2026-02-23,bakkerij
187466,AH Roomboter appeltaartje,bakkerij,Bakkerij/Taart (vers),4.99,4.99,640 g,,D,https://www.ah.nl/producten/product/wi187466/ah-roomboter-appeltaartje,2026-02-23,bakkerij
508488,AH Minicrackers met zout,bakkerij,Bakkerij/Toast crackers,1.55,1.55,250 g,,D,https://www.ah.nl/producten/product/wi508488/ah-minicrackers-met-zout,2026-02-23,bakkerij; borrel-chips-snacks; ontbijtgranen-beleg
595694,AH Minicrackers met zout 2-pack,bakkerij,Bakkerij/Toast crackers,2.94,3.1,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi595694/ah-minicrackers-met-zout-2-pack,2026-02-23,bakkerij; borrel-chips-snacks; ontbijtgranen-beleg
485696,AH Les pains bastille half,bakkerij,Bakkerij/Bakkersbrood volkoren,1.29,1.29,per stuk,,A,https://www.ah.nl/producten/product/wi485696/ah-les-pains-bastille-half,2026-02-23,bakkerij
199562,AH Mini worstenbroodjes,bakkerij,Bakkerij/Worstenbroodjes,1.79,1.79,240 g,,D,https://www.ah.nl/producten/product/wi199562/ah-mini-worstenbroodjes,2026-02-23,bakkerij
67642,Bolletje Fries roggebrood,bakkerij,Bakkerij/Roggebrood,1.89,1.89,500 g,,A,https://www.ah.nl/producten/product/wi67642/bolletje-fries-roggebrood,2026-02-23,bakkerij
386329,Arm & Hammer Pure baking soda,bakkerij,"Bakkerij/Bakpoeder, gist, gelatine",1.89,1.89,454 g,,,https://www.ah.nl/producten/product/wi386329/arm-en-hammer-pure-baking-soda,2026-02-23,bakkerij; koek-snoep-chocolade
439279,Bolletje Oerknack Waldkorn,bakkerij,Bakkerij/Knackebrod,2.49,2.49,300 g,,A,https://www.ah.nl/producten/product/wi439279/bolletje-oerknack-waldkorn,2026-02-23,bakkerij; ontbijtgranen-beleg
3631,Liga Cracotte naturel,bakkerij,Bakkerij/Crackers,2.29,2.29,250 g,,D,https://www.ah.nl/producten/product/wi3631/liga-cracotte-naturel,2026-02-23,bakkerij; ontbijtgranen-beleg
225345,Barber Cream crackers,bakkerij,Bakkerij/Toast crackers,1.79,1.79,300 g,,D,https://www.ah.nl/producten/product/wi225345/barber-cream-crackers,2026-02-23,bakkerij; borrel-chips-snacks; ontbijtgranen-beleg
954,AH Paneermeel naturel beschuit,bakkerij,Bakkerij/Paneermeel,0.59,0.59,150 g,,D,https://www.ah.nl/producten/product/wi954/ah-paneermeel-naturel-beschuit,2026-02-23,bakkerij; koek-snoep-chocolade
416967,AH Glutenvrij Brood donker meerzaden half,bakkerij,Bakkerij/Glutenvrij brood,3.59,3.59,480 g,,A,https://www.ah.nl/producten/product/wi416967/ah-glutenvrij-brood-donker-meerzaden-half,2026-02-23,bakkerij; glutenvrij
199563,AH Mini saucijzenbroodjes,bakkerij,Bakkerij/Saucijzenbroodjes,1.95,1.95,12 stuks,,E,https://www.ah.nl/producten/product/wi199563/ah-mini-saucijzenbroodjes,2026-02-23,bakkerij
458887,AH Biologisch Robuust volkoren broodjes,bakkerij,Bakkerij/Afbakbroodjes volkoren,2.49,2.49,4 stuks,,A,https://www.ah.nl/producten/product/wi458887/ah-biologisch-robuust-volkoren-broodjes,2026-02-23,bakkerij
233263,Duryea Maizena,bakkerij,Bakkerij/Bindmiddel,0.89,0.89,250 g,,C,https://www.ah.nl/producten/product/wi233263/duryea-maizena,2026-02-23,bakkerij; koek-snoep-chocolade
105318,AH Biologisch Tarwebloem,bakkerij,Bakkerij/Tarwebloem,1.29,1.29,1 kg,,A,https://www.ah.nl/producten/product/wi105318/ah-biologisch-tarwebloem,2026-02-23,bakkerij; koek-snoep-chocolade
170059,AH Stroopwafels,bakkerij,Bakkerij/Verse koeken,2.02,2.69,8 stuks,25% korting,E,https://www.ah.nl/producten/product/wi170059/ah-stroopwafels,2026-02-23,bakkerij; koek-snoep-chocolade
134030,AH Super croissants,bakkerij,Bakkerij/Croissants,2.99,2.99,340 g,,E,https://www.ah.nl/producten/product/wi134030/ah-super-croissants,2026-02-23,bakkerij
598044,AH Super croissants 2-pack,bakkerij,Bakkerij/Croissants,5.68,5.98,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi598044/ah-super-croissants-2-pack,2026-02-23,bakkerij
199564,AH Mini kaasbroodjes,bakkerij,Bakkerij/Saucijzenbroodjes,1.99,1.99,12 stuks,,E,https://www.ah.nl/producten/product/wi199564/ah-mini-kaasbroodjes,2026-02-23,bakkerij
485698,AH Vloerbrood meergranen heel,bakkerij,"Bakkerij/Meergranen, maïsbrood",2.69,2.69,per stuk,2 stapelen voor 3.49,A,https://www.ah.nl/producten/product/wi485698/ah-vloerbrood-meergranen-heel,2026-02-23,bakkerij
599394,Bolletje Bagel crackers sesam,bakkerij,Bakkerij/Crackers,2.89,2.89,225 g,,B,https://www.ah.nl/producten/product/wi599394/bolletje-bagel-crackers-sesam,2026-02-23,bakkerij; ontbijtgranen-beleg
482917,Bolletje Lichte crackers volkoren,bakkerij,Bakkerij/Crackers,2.39,2.39,190 g,,A,https://www.ah.nl/producten/product/wi482917/bolletje-lichte-crackers-volkoren,2026-02-23,bakkerij; ontbijtgranen-beleg
439403,Bolletje Oerknack Robuust Volkoren,bakkerij,Bakkerij/Knackebrod,2.49,2.49,300 g,,A,https://www.ah.nl/producten/product/wi439403/bolletje-oerknack-robuust-volkoren,2026-02-23,bakkerij; ontbijtgranen-beleg
591361,Bolletje Oerknack Robuust Volkoren 2-pack,bakkerij,Bakkerij/Crackers,4.48,4.98,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi591361/bolletje-oerknack-robuust-volkoren-2-pack,2026-02-23,bakkerij; ontbijtgranen-beleg
513518,Bolletje Luchtig Knackebrod sesam,bakkerij,Bakkerij/Knackebrod,1.69,1.69,240 g,,A,https://www.ah.nl/producten/product/wi513518/bolletje-luchtig-knackebrod-sesam,2026-02-23,bakkerij; ontbijtgranen-beleg
577465,AH Extra lang lekker super mueslibollen,bakkerij,Bakkerij/Krentenbollen en mueslibollen,2.29,2.29,4 stuks,,C,https://www.ah.nl/producten/product/wi577465/ah-extra-lang-lekker-super-mueslibollen,2026-02-23,bakkerij
449847,AH Bakkersbol vezelrijk,bakkerij,Bakkerij/Verse bolletjes,1.99,1.99,4 stuks,,A,https://www.ah.nl/producten/product/wi449847/ah-bakkersbol-vezelrijk,2026-02-23,bakkerij
129016,AH Roomboter gevulde koeken,bakkerij,Bakkerij/Verse koeken,2.36,3.15,360 g,25% korting,,https://www.ah.nl/producten/product/wi129016/ah-roomboter-gevulde-koeken,2026-02-23,bakkerij; koek-snoep-chocolade
228606,Hak Taart & vlaaifruit kersen,bakkerij,"Soepen, sauzen, kruiden, olie/Vlaaivullingen",3.29,3.29,430 g,,C,https://www.ah.nl/producten/product/wi228606/hak-taart-en-vlaaifruit-kersen,2026-02-23,bakkerij; koek-snoep-chocolade; soepen-sauzen-kruiden-olie
591668,AH Sesam bagels,bakkerij,"Bakkerij/Afbakbroodjes wit, mix",1.99,1.99,4 stuks,,C,https://www.ah.nl/producten/product/wi591668/ah-sesam-bagels,2026-02-23,bakkerij
389565,LU Mini crackers zout,bakkerij,Bakkerij/Toast crackers,2.29,2.29,250 g,,E,https://www.ah.nl/producten/product/wi389565/lu-mini-crackers-zout,2026-02-23,bakkerij; borrel-chips-snacks; ontbijtgranen-beleg
594987,LU Mini crackers zout 3-pack,bakkerij,Bakkerij/Toast crackers,6.18,6.87,3 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi594987/lu-mini-crackers-zout-3-pack,2026-02-23,bakkerij; borrel-chips-snacks; ontbijtgranen-beleg
498339,AH Mini Turks brood,bakkerij,"Bakkerij/Afbakbroodjes wit, mix",1.09,1.09,200 g,,C,https://www.ah.nl/producten/product/wi498339/ah-mini-turks-brood,2026-02-23,bakkerij
30228,Dr. Oetker Gist levure,bakkerij,"Bakkerij/Bakpoeder, gist, gelatine",0.99,0.99,3 x 7 g,,,https://www.ah.nl/producten/product/wi30228/dr-oetker-gist-levure,2026-02-23,bakkerij; koek-snoep-chocolade
413612,AH Biologisch Fruitstroop 100% appel,bakkerij,"Ontbijtgranen, beleg/Appelstroop",3.99,3.99,330 g,,C,https://www.ah.nl/producten/product/wi413612/ah-biologisch-fruitstroop-100-appel,2026-02-23,bakkerij; koek-snoep-chocolade; ontbijtgranen-beleg
132262,AH Krenten rozijnenbrood,bakkerij,Bakkerij/Rozijnenbrood,2.49,2.49,per stuk,,D,https://www.ah.nl/producten/product/wi132262/ah-krenten-rozijnenbrood,2026-02-23,bakkerij
